shipment_id,tracking_number,order_id,customer_id,customer_name,shipment_type,carrier,status,origin_city,origin_country,destination_city,destination_country,package_weight_kg,package_dimensions_cm,declared_value_eur,shipping_cost_eur,insurance_cost_eur,pickup_date,estimated_delivery_date,actual_delivery_date,warehouse_id,driver_id,distance_km,delivery_attempts,signature_required,customer_satisfaction_score,delay_reason,damage_reported,claim_filed,claim_amount_eur,co2_emissions_kg,is_international,created_at
SHP-202312769,TRK672015945766,ORD-9828189,CUST-741924,Andreas Agyeman,Freight,Hermes,Pending,Hanover,Germany,Duisburg,Czech Republic,21.2,25x51x5,3305.44,89.46,0.0,2024-07-11,2024-12-19,2024-09-13,WH-MUC,DRV-6169,1305,1,False,,Customs Delay,False,True,0.0,34.03,True,2023-05-14 16:32:00
SHP-202312770,TRK512271035424,ORD-4810028,CUST-105256,Mia Boateng,Economy,FedEx,Pending,Essen,GERMANY,Hanover,Netherlands,3.38,23x75x30,190.55,10.74,0.0,2023-01-19,17/08/2022,14-12-2022,WH-FRA,DRV-8260,917,4,False,5.0,Incorrect Address,False,False,0.0,8.5,False,2023-07-24 07:55:00
SHP-202312771,TRK170729286474,ORD-3978819,CUST-617846,Thomas Koch,International,FedEx,Out for Delivery,Munich,GERMANY,Hamburg,CH,14.82,43x13x76,1459.54,53.35,3.51,2025-04-12,2024-10-19,09 May 2023,WH-FRA,DRV-8063,298,3,False,3.0,Vehicle Breakdown,False,True,0.0,77.56,True,2023-06-08 18:53:00
SHP-202312772,TRK695035952002,ORD-5952262,CUST-222469,Leon Koch,Same Day,FedEx,Pending,Dortmund,GERMANY,Warsaw,France,11.04,136x80x9,4008.12,62.13,17.17,2024-01-03,2024-04-23,2022-08-30,WH-CGN,DRV-4201,1388,4,True,,Customs Delay,True,False,0.0,23.56,False,2023-06-18 10:20:00
SHP-202312773,TRK549096568878,ORD-7754535,CUST-489501,Sabine Schulz,Same Day,Amazon Logistics,DELIVERED,Hanover,Germany,Stuttgart,Switzerland,19.94,142x99x68,4908.34,35.06,N/A,2023-01-14,30/11/2023,03/02/2023,WH-BER,DRV-8809,885,5,True,3.0,,False,False,3869.95,40.37,False,2023-10-20 10:11:00
SHP-202312774,TRK250208285382,ORD-7736488,CUST-579504,Hanna Wolf,Next Day,DB Schenker,Returned,Leipzig,Deutschland,Hamburg,FR,19.16,59x28x21,818.96,40.35,12.7,2023-10-01,2025-03-01,2024-05-15,WH-DRS,DRV-3716,1104,1,False,4.0,,False,False,0.0,10.56,True,2023-12-27 14:46:00
SHP-202312775,TRK473137739242,ORD-3532187,CUST-774450,Hanna Weber,Next Day,DPD,In Transit,Nuremberg,Deutschland,Dresden,Netherlands,39.37,95x89x10,3567.43,24.46,0.0,2024-04-24,2025-05-26,21 Dec 2023,WH-HAM,DRV-4843,873,2,False,,Vehicle Breakdown,False,False,0.0,58.74,True,2023-10-10 21:54:00
SHP-202312776,TRK635406126801,ORD-2522013,CUST-151791,Hanna Muller,Economy,Hermes,delivered,Stuttgart,GERMANY,Berlin,Austria,25.04,19x54x76,4206.64,19.88,0.0,04/28/2024,2024-08-13,2024-02-04,WH-FRA,DRV-7816,1009,2,False,,Vehicle Breakdown,False,False,0.0,11.47,False,2023-10-22 18:48:00
SHP-202312777,TRK220151482356,ORD-7826997,CUST-932252,Sarah Wolf,Freight,UPS,Out for Delivery,Nuremberg,Germany,Hamburg,FR,47.63,27x16x10,1295.17,23.47,0.0,2024-03-19,2022-03-22,2024-02-26,WH-MUC,DRV-9317,547,4,True,2.0,Vehicle Breakdown,True,True,0.0,84.79,False,2023-08-18 05:33:00
SHP-202312778,TRK636477945783,ORD-4886303,CUST-675842,David Mensah,Economy,Amazon Logistics,delivered,Leipzig,Deutschland,Duisburg,AT,41.86,142x51x30,2310.07,67.53,0.0,2024-02-04,2023-01-25,11/10/2025,WH-MUC,DRV-8373,1407,5,True,3.0,,True,True,3733.82,13.44,False,2023-07-28 13:40:00
SHP-202312779,TRK253135784532,ORD-7134007,CUST-177305,Hanna Klein,Next Day,Amazon Logistics,Failed,Dresden,GERMANY,Dresden,FR,11.96,66x62x71,4903.4,58.7,0.0,08/07/2024,2024-03-26,04 Mar 2025,WH-DRS,DRV-7234,1253,5,False,,Strike,True,False,0.0,18.5,False,2023-09-03 10:20:00
SHP-202312780,TRK541605079348,ORD-2085214,CUST-433345,Thomas Schmidt,Standard,Amazon Logistics,Pending,Hamburg,DE,Dresden,Switzerland,29.64,45x76x62,4305.74,16.93,0.0,2023-11-22,2024-07-30,31/07/2025,WH-HAM,DRV-1852,1272,3,True,,Strike,True,False,0.0,29.88,False,2023-11-02 02:19:00
SHP-202312781,TRK985841260427,ORD-5567780,CUST-763891,Anna Hoffmann,Express,DB Schenker,Returned,Munich,GERMANY,Vienna,DE,32.95,127x22x57,4378.82,78.9,7.36,22-02-2023,2022-02-23,2023-06-12,WH-CGN,DRV-7521,167,4,True,,,True,True,0.0,68.81,False,2023-01-09 12:45:00
SHP-202312782,TRK713418695901,ORD-8955017,CUST-384666,Sarah Boateng,International,DB Schenker,DELIVERED,Dortmund,Germany,Leipzig,CZ,21.42,45x38x21,847.84,59.45,0.0,2022-11-21,2023-08-28,2022-09-16,WH-HAM,DRV-4057,726,3,True,3.0,Incorrect Address,True,False,0.0,91.82,True,2023-05-28 05:14:00
SHP-202312783,TRK519102654089,ORD-9037195,CUST-345874,Sabine Boateng,Next Day,Hermes,delivered,Essen,GERMANY,Bremen,DE,33.2,97x12x41,2538.43,64.33,0.0,02 Oct 2025,2025-11-17,2023-03-24,WH-DRS,DRV-5523,112,2,True,,Recipient Not Available,True,False,0.0,67.3,True,2023-06-26 09:15:00
SHP-202312784,TRK630663961222,ORD-7368244,CUST-969660,Mia Mensah,Same Day,DHL,Lost,Berlin,GERMANY,Essen,Austria,37.09,70x26x19,1175.38,82.74,15.78,2024-12-22,2025-02-05,2024-07-22,WH-BER,DRV-3888,64,2,False,5.0,,False,False,0.0,90.23,False,2023-11-18 22:35:00
SHP-202312785,TRK379778059947,ORD-2556013,CUST-887562,Daniel Muller,Freight,FedEx,Attempted,Munich,Germany,Leipzig,Germany,19.82,99x47x72,232.26,28.44,0.0,2025-04-29,2023-10-28,2024-01-01,WH-FRA,DRV-1050,1197,2,False,,Customs Delay,True,True,2513.86,22.66,True,2023-12-05 17:58:00
SHP-202312786,TRK458328210977,ORD-6328374,CUST-239276,Michael Mensah,Express,DB Schenker,Delivered,Duisburg,GERMANY,Berlin,Switzerland,30.65,102x45x14,2694.05,46.18,0.96,2022-10-15,2024-05-18,2023-10-16,WH-MUC,DRV-7500,519,4,False,,Vehicle Breakdown,False,False,0.0,50.8,False,2023-05-21 01:00:00
SHP-202312787,TRK288476358174,ORD-9231007,CUST-478018,Lisa Schmidt,Express,Amazon Logistics,delivered,Essen,Germany,Dusseldorf,GERMANY,2.5,66x55x45,4151.75,45.08,0.0,04/11/2024,2023-02-23,29/01/2023,WH-MUC,DRV-6483,663,2,True,,Weather,True,True,0.0,98.55,False,2023-09-26 13:49:00
SHP-202312788,TRK112670916202,ORD-7042861,CUST-789838,Andreas Mensah,Next Day,GLS,Failed,Frankfurt,GERMANY,Stuttgart,DE,42.7,40x63x19,1721.8,36.2,15.16,2023-06-21,2023-01-12,2025-03-08,WH-FRA,DRV-6795,10,2,False,,,True,True,0.0,6.41,True,2023-02-23 12:39:00
SHP-202312789,TRK617069561049,ORD-2932667,CUST-596888,Lukas Bauer,Economy,Deutsche Post,DELIVERED,Hamburg,Germany,Duisburg,Czech Republic,25.92,27x36x72,4446.95,58.02,N/A,08 Dec 2024,2024-10-06,2024-09-15,WH-MUC,DRV-6465,1229,4,True,3.0,Weather,False,True,0.0,68.29,True,2023-11-28 15:24:00
SHP-202312790,TRK439529572124,ORD-1300313,CUST-283000,Felix Boateng,Same Day,FedEx,Lost,Essen,DE,Dresden,Switzerland,12.39,60x71x62,876.26,39.8,0.0,22 Jun 2023,2022-08-04,24 Jun 2025,WH-FRA,DRV-2358,262,4,True,,Strike,True,False,0.0,7.4,True,2023-03-28 04:33:00
SHP-202312791,TRK132199875870,ORD-2848015,CUST-337292,Michael Agyeman,Freight,Deutsche Post,Pending,Hamburg,DE,Nuremberg,NL,31.46,55x50x27,835.89,82.02,0.0,28 Jun 2024,2025-10-12,2023-07-03,WH-HAM,DRV-2490,961,2,True,1.0,,False,True,0.0,51.81,False,2023-03-02 09:09:00
SHP-202312792,TRK332273683259,ORD-3309641,CUST-781515,Christina Agyeman,Next Day,GLS,In Transit,Frankfurt,DE,Paris,DE,39.0,15x27x16,121.32,18.46,0.0,2023-02-06,2024-11-30,2024-07-09,WH-DRS,DRV-7547,944,5,False,1.0,Weather,True,False,595.15,15.58,False,2023-05-05 02:29:00
SHP-202312793,TRK386305208708,ORD-7510672,CUST-520545,Hanna Weber,Freight,Deutsche Post,Delivered,Hanover,Germany,Warsaw,CH,44.13,37x99x14,4444.72,23.3,0.0,2025-05-09,2023-06-29,2024-11-15,WH-FRA,DRV-3721,953,1,True,,,True,False,0.0,37.27,True,2023-08-03 23:33:00
SHP-202312794,TRK505778986651,ORD-7709608,CUST-254398,Lukas Fischer,International,DPD,delivered,Hanover,DE,Stuttgart,PL,6.43,25x72x36,2374.62,22.57,0.0,31-12-2025,2022-07-02,2023-05-09,WH-DRS,DRV-2946,226,4,False,3.0,Vehicle Breakdown,True,True,0.0,4.62,True,2023-07-11 09:26:00
SHP-202312795,TRK253810732700,ORD-5009504,CUST-915148,Emma Agyeman,Economy,UPS,Failed,Stuttgart,Germany,Dortmund,CH,4.89,87x45x47,2223.96,63.54,6.82,11-11-2023,2025-10-31,2025-05-01,WH-BER,DRV-2441,1022,2,True,1.0,Customs Delay,True,True,0.0,56.77,True,2023-03-26 11:18:00
SHP-202312796,TRK224218520552,ORD-9459372,CUST-209424,Felix Koch,International,Hermes,Pending,Duisburg,Germany,Dresden,Austria,36.02,26x55x24,3291.9,83.82,0.0,2022-07-25,2025-03-03,2023-04-30,WH-BER,DRV-9940,528,2,False,1.0,Incorrect Address,False,True,0.0,51.27,True,2023-11-19 21:18:00
SHP-202312797,TRK225130881800,ORD-4103164,CUST-194535,Mia Muller,Freight,DPD,Pending,Stuttgart,DE,Essen,France,20.99,50x27x8,2478.18,19.73,N/A,07/11/2023,07/28/2025,2024-03-15,WH-MUC,DRV-9343,733,5,False,,Vehicle Breakdown,True,False,0.0,65.52,False,2023-08-01 15:50:00
SHP-202312798,TRK490579034608,ORD-2512804,CUST-376118,Lisa Hoffmann,Same Day,GLS,Delivered,Cologne,GERMANY,Frankfurt,Austria,5.38,46x25x62,3010.25,44.58,0.0,05 Jun 2023,15-08-2024,2022-11-15,WH-FRA,DRV-1327,130,2,True,5.0,Traffic,True,True,3693.32,44.01,True,2023-09-19 19:36:00
SHP-202312799,TRK948719005931,ORD-1749831,CUST-547588,Leon Richter,Same Day,FedEx,Pending,Frankfurt,Deutschland,Nuremberg,Czech Republic,11.31,132x59x64,1672.86,9.11,0.0,2025-10-09,2023-02-19,18 Aug 2024,WH-CGN,DRV-9963,974,4,False,,Incorrect Address,True,False,0.0,65.64,False,2023-10-24 22:28:00
SHP-202312800,TRK394565950978,ORD-6511154,CUST-222410,Hanna Boateng,International,GLS,Returned,Leipzig,Deutschland,Bremen,France,14.95,144x10x52,2169.59,12.11,0.0,2023-01-08,2022-12-24,2024-11-03,WH-CGN,DRV-4545,501,1,False,2.0,Strike,True,False,0.0,88.22,True,2023-05-11 08:30:00
SHP-202312801,TRK606157042785,ORD-7259208,CUST-875057,Mia Weber,Express,DHL,Failed,Dresden,DE,Bremen,Germany,41.75,51x87x41,2976.1,40.22,0.0,2023-07-02,2023-06-22,05/20/2025,WH-MUC,DRV-8984,371,2,False,4.0,Weather,True,False,0.0,88.35,False,2023-08-23 07:15:00
SHP-202312802,TRK540074109827,ORD-2610157,CUST-545518,David Hoffmann,Same Day,UPS,Delivered,Hanover,DE,Munich,Austria,46.46,110x92x42,543.92,72.59,0.0,2025-12-20,11/23/2024,2025-06-03,WH-BER,DRV-4083,547,1,False,,Customs Delay,False,True,0.0,63.16,False,2023-11-25 01:20:00
SHP-202312803,TRK284392854705,ORD-3693862,CUST-263353,Thomas Bauer,Express,DPD,Attempted,Hanover,GERMANY,Dresden,Poland,32.04,88x64x68,3437.94,20.52,0.0,2025-07-27,2022-12-08,2023-08-14,WH-HAM,DRV-7549,730,2,False,5.0,,True,False,0.0,21.12,True,2023-10-13 11:46:00
SHP-202312804,TRK969897353157,ORD-8367668,CUST-846786,Paul Hoffmann,Next Day,DHL,Attempted,Hamburg,Deutschland,Dortmund,Switzerland,21.47,113x96x40,1837.54,82.12,0.0,2022-08-01,09 May 2024,2023-03-09,WH-BER,DRV-1882,886,4,False,,Incorrect Address,True,True,0.0,94.18,True,2023-03-25 05:13:00
SHP-202312805,TRK523137627262,ORD-9680855,CUST-811651,Max Wagner,International,GLS,DELIVERED,Cologne,GERMANY,Munich,AT,42.01,87x98x29,3194.46,46.3,2.32,2023-09-18,2023-04-09,2024-07-02,WH-DRS,DRV-3138,1348,1,False,2.0,,False,False,0.0,97.29,True,2023-05-19 05:17:00
SHP-202312806,TRK613156616857,ORD-5493148,CUST-423949,Leon Fischer,International,Deutsche Post,Delivered,Frankfurt,Deutschland,Prague,GERMANY,7.46,31x74x40,3169.8,50.54,0.0,04-08-2024,2024-05-10,2024-11-12,WH-FRA,DRV-3515,1324,5,True,5.0,Vehicle Breakdown,False,False,0.0,83.22,False,2023-11-03 18:04:00
SHP-202312807,TRK923175015025,ORD-5126764,CUST-522222,Paul Schulz,International,DPD,delivered,Hanover,DE,Dortmund,CZ,23.29,85x42x12,1320.13,64.49,8.23,2022-08-24,2023-07-25,2025-04-28,WH-BER,DRV-2580,168,3,True,,Traffic,True,True,2935.88,22.21,False,2023-02-04 19:01:00
SHP-202312808,TRK122935067887,ORD-7872023,CUST-566806,Lisa Muller,Same Day,UPS,In Transit,Hamburg,GERMANY,Duisburg,Poland,2.47,10x25x24,2657.87,57.76,0.0,19-11-2024,2025-12-31,28/11/2023,WH-CGN,DRV-6257,124,1,True,4.0,,False,False,0.0,11.16,False,2023-01-01 20:54:00
SHP-202312809,TRK367467663381,ORD-6592168,CUST-405555,Christina Agyeman,Economy,DPD,Attempted,Duisburg,DE,Paris,PL,38.84,112x73x63,1424.65,84.03,12.48,2025-08-19,2022-01-01,08 Feb 2025,WH-MUC,DRV-5897,937,2,True,,,False,False,0.0,76.14,False,2023-06-18 03:45:00
SHP-202312810,TRK834599018211,ORD-5670353,CUST-971965,Leon Mensah,International,DPD,Delivered,Essen,Germany,Zurich,Switzerland,32.06,92x13x39,4542.43,28.78,0.0,2025-09-05,2025-12-14,2022-07-05,WH-BER,DRV-9477,337,4,True,,Weather,True,True,152.43,28.63,True,2023-05-15 03:22:00
SHP-202312811,TRK510087017000,ORD-6799789,CUST-323941,Michael Agyeman,Freight,DB Schenker,Failed,Leipzig,Deutschland,Essen,France,8.5,114x99x44,983.05,52.02,0.0,2024-03-10,2024-12-04,2022-06-17,WH-MUC,DRV-7281,1326,1,False,,Incorrect Address,False,False,4575.24,16.3,True,2023-03-15 22:37:00
SHP-202312812,TRK156368053832,ORD-1789437,CUST-559467,Daniel Wolf,Next Day,Deutsche Post,Attempted,Essen,GERMANY,Paris,DE,23.16,13x47x68,68.64,54.74,0.0,2022-12-04,2023-03-19,21/02/2023,WH-HAM,DRV-5260,377,4,True,,Vehicle Breakdown,False,False,0.0,30.17,True,2023-06-14 02:37:00
SHP-202312813,TRK171016060917,ORD-7644298,CUST-964841,Daniel Koch,Express,DPD,In Transit,Duisburg,Germany,Amsterdam,France,28.38,148x97x28,2571.95,67.37,0.0,2025-05-04,2023-07-11,20 Jul 2025,WH-MUC,DRV-5264,955,1,False,1.0,Weather,False,True,0.0,71.67,True,2023-02-10 14:19:00
SHP-202312814,TRK552196525852,ORD-2327038,CUST-329327,Sophie Agyeman,Next Day,DPD,Delivered,Leipzig,GERMANY,Berlin,Czech Republic,11.49,111x29x33,1049.62,21.79,0.0,2023-01-18,19 Jan 2024,2024-01-01,WH-CGN,DRV-1957,1229,5,False,,Vehicle Breakdown,False,False,0.0,81.49,False,2023-06-27 15:06:00
SHP-202312815,TRK629649188123,ORD-3259499,CUST-447704,Michael Mensah,Express,DHL,Pending,Bremen,DE,Frankfurt,AT,28.28,49x27x73,933.92,5.07,0.0,2022-03-04,2022-06-30,06/01/2023,WH-MUC,DRV-5690,690,5,True,,,False,True,0.0,94.23,False,2023-03-18 02:12:00
SHP-202312816,TRK300801411035,ORD-6917821,CUST-823427,Max Koch,International,Deutsche Post,Lost,Essen,Deutschland,Prague,GERMANY,28.29,75x47x41,3984.91,50.72,0.0,2023-12-12,2024-08-26,2022-10-18,WH-BER,DRV-3955,340,3,False,2.0,Strike,False,True,0.0,3.81,True,2023-07-24 02:23:00
SHP-202312817,TRK651028457421,ORD-2049408,CUST-774819,Michael Mensah,Next Day,Hermes,Returned,Stuttgart,DE,Hamburg,AT,3.82,66x44x21,1884.73,72.26,0.0,06-08-2022,2023-06-26,2022-11-29,WH-DRS,DRV-8507,552,5,False,2.0,Vehicle Breakdown,False,True,0.0,99.47,False,2023-10-11 13:57:00
SHP-202312818,TRK918984491378,ORD-7994926,CUST-742832,Michael Koch,Standard,FedEx,Pending,Dusseldorf,Germany,Cologne,Germany,43.11,145x10x5,4239.09,73.35,22.77,2022-06-07,17/04/2025,2023-12-26,WH-CGN,DRV-7139,1011,4,True,5.0,Weather,False,False,0.0,74.76,True,2023-05-20 14:55:00
SHP-202312819,TRK248856533988,ORD-3596514,CUST-182972,Emma Muller,Next Day,GLS,delivered,Berlin,Deutschland,Frankfurt,PL,31.64,108x25x71,1302.21,72.68,19.93,26 Aug 2024,2023-11-02,2022-09-05,WH-HAM,DRV-1871,40,5,False,,Recipient Not Available,True,True,0.0,74.73,False,2023-01-08 07:58:00
SHP-202312820,TRK346890958085,ORD-8952793,CUST-102202,Michael Klein,Economy,Deutsche Post,DELIVERED,Dresden,Deutschland,Essen,CH,7.52,107x42x35,3020.36,14.81,0.0,08/02/2024,06 Jun 2022,2025-10-30,WH-CGN,DRV-6571,804,2,True,1.0,Recipient Not Available,False,True,356.27,14.94,False,2023-12-23 21:56:00
SHP-202312821,TRK520470748344,ORD-6897454,CUST-137672,Max Sowah,Express,GLS,In Transit,Hanover,Germany,Leipzig,Poland,34.35,43x98x26,2515.19,20.64,0.0,2025-04-10,2023-01-28,2023-06-11,WH-CGN,DRV-7577,729,1,True,5.0,,True,True,3706.23,3.84,True,2023-03-05 23:01:00
SHP-202312822,TRK685519744649,ORD-6297706,CUST-593348,Thomas Meyer,Same Day,DHL,Out for Delivery,Dresden,Deutschland,Dusseldorf,NL,13.15,63x50x52,3924.18,45.14,6.04,2023-03-21,2023-02-22,14-11-2023,WH-HAM,DRV-6868,1335,3,True,4.0,,True,False,0.0,64.21,False,2023-09-09 17:02:00
SHP-202312823,TRK858838539852,ORD-9222150,CUST-878496,Emma Schmidt,Same Day,Deutsche Post,Returned,Bremen,Deutschland,Dortmund,GERMANY,4.89,133x62x48,1703.63,41.43,13.19,2024-10-17,2022-01-06,2025-04-18,WH-DRS,DRV-5475,723,1,False,2.0,Vehicle Breakdown,False,False,0.0,33.45,True,2023-11-03 02:00:00
SHP-202312824,TRK291936918649,ORD-3128212,CUST-580375,Felix Schulz,Express,Amazon Logistics,Attempted,Nuremberg,DE,Leipzig,Austria,49.53,116x91x66,2737.09,59.24,23.99,19/09/2025,2022-10-12,2025-07-24,WH-HAM,DRV-5461,1446,2,True,,Customs Delay,False,True,4237.22,78.43,False,2023-10-25 03:19:00
SHP-202312825,TRK633210652988,ORD-8441098,CUST-716881,Daniel Schulz,Freight,DPD,In Transit,Cologne,Deutschland,Dusseldorf,Austria,26.61,86x48x23,2330.71,79.03,2.82,2025-04-26,07/04/2024,2022-05-20,WH-HAM,DRV-5681,919,3,False,3.0,,False,False,0.0,49.73,False,2023-01-05 03:55:00
SHP-202312826,TRK848139142872,ORD-4669310,CUST-989511,Lukas Schulz,Express,GLS,delivered,Cologne,Germany,Nuremberg,FR,48.29,97x51x69,3218.18,26.67,N/A,2023-02-15,07/01/2022,13 Jun 2025,WH-HAM,DRV-9044,290,1,False,5.0,Recipient Not Available,True,True,0.0,28.42,True,2023-08-15 05:29:00
SHP-202312827,TRK772287432889,ORD-9036392,CUST-141188,Paul Meyer,Express,DB Schenker,Failed,Bremen,Germany,Hamburg,Poland,36.88,135x39x16,4070.51,30.96,0.0,2022-01-25,2022-03-05,2025-07-06,WH-MUC,DRV-7024,695,5,True,3.0,Strike,False,True,0.0,52.32,True,2023-12-04 19:53:00
SHP-202312828,TRK143073951662,ORD-2342453,CUST-936526,Sophie Boateng,International,UPS,Attempted,Hanover,Deutschland,Nuremberg,CH,27.14,52x72x26,3534.87,71.27,0.0,2024-02-12,2024-06-05,19-08-2025,WH-DRS,DRV-4364,139,1,True,,Customs Delay,False,False,0.0,2.89,False,2023-01-17 19:30:00
SHP-202312829,TRK887925574639,ORD-5528544,CUST-354289,Felix Osei,Next Day,GLS,DELIVERED,Bremen,Germany,Duisburg,NL,47.98,33x74x33,3516.81,37.49,0.0,2024-12-11,2024-11-10,2023-11-27,WH-FRA,DRV-2898,1369,1,True,4.0,Vehicle Breakdown,True,True,0.0,62.37,True,2023-11-03 11:52:00
SHP-202312830,TRK531514167705,ORD-5671788,CUST-737645,Max Wagner,Economy,GLS,Failed,Dortmund,Deutschland,Nuremberg,Switzerland,15.24,138x33x37,4984.58,23.23,7.79,2023-02-27,2024-12-22,2023-03-21,WH-CGN,DRV-9941,9,1,True,2.0,Strike,True,False,0.0,49.15,False,2023-11-27 17:39:00
SHP-202312831,TRK531774929977,ORD-3788165,CUST-502981,Lisa Meyer,Freight,Amazon Logistics,Lost,Cologne,DE,Dresden,Netherlands,35.76,20x95x23,1757.19,77.31,6.47,06/02/2022,01/25/2023,2023-04-26,WH-MUC,DRV-1176,535,4,False,2.0,Traffic,False,False,0.0,56.04,True,2023-05-09 10:33:00
SHP-202312832,TRK285680185968,ORD-8410951,CUST-806524,Thomas Schmidt,Economy,DHL,delivered,Munich,Germany,Hanover,Poland,25.22,35x91x29,131.16,53.17,0.0,2024-07-31,2022-08-29,2024-11-09,WH-HAM,DRV-7381,128,3,True,,Recipient Not Available,False,True,0.0,51.18,False,2023-09-21 19:46:00
SHP-202312833,TRK107569542770,ORD-9164140,CUST-833040,Michael Wagner,International,GLS,delivered,Nuremberg,Germany,Nuremberg,France,8.83,140x10x6,1968.14,87.78,0.0,2022-06-19,2023-05-05,2024-06-13,WH-CGN,DRV-9073,571,4,True,,Incorrect Address,True,False,0.0,83.66,True,2023-06-08 08:11:00
SHP-202312834,TRK764967700200,ORD-6166006,CUST-745564,Daniel Wolf,Next Day,GLS,Failed,Duisburg,Germany,Nuremberg,CH,34.82,37x65x41,4710.23,87.37,0.0,2022-04-18,2024-10-19,07/03/2023,WH-FRA,DRV-3172,1007,5,False,1.0,,False,True,0.0,14.97,False,2023-04-26 19:32:00
SHP-202312835,TRK104958452260,ORD-9902125,CUST-858726,Thomas Osei,Economy,DHL,Pending,Dusseldorf,GERMANY,Nuremberg,Austria,17.27,146x52x59,4736.48,73.07,9.44,2023-02-13,2025-04-04,2025-05-30,WH-HAM,DRV-6049,163,1,False,4.0,,False,True,0.0,59.07,False,2023-10-01 22:05:00
SHP-202312836,TRK716593216612,ORD-9831650,CUST-267178,Mia Mensah,Same Day,UPS,Delivered,Hanover,Deutschland,Dortmund,Switzerland,17.19,101x63x11,3628.81,63.2,0.0,10-08-2024,2022-04-01,2023-08-03,WH-DRS,DRV-7081,1061,4,False,,Vehicle Breakdown,False,True,0.0,47.1,False,2023-10-09 00:19:00
SHP-202312837,TRK768553478521,ORD-5645214,CUST-539639,Felix Wolf,Economy,FedEx,Pending,Dusseldorf,GERMANY,Frankfurt,Poland,48.05,115x78x78,1288.41,15.8,0.0,2025-06-28,14-01-2023,2022-08-23,WH-DRS,DRV-6261,1306,4,True,,Strike,False,True,0.0,77.6,True,2023-02-08 20:46:00
SHP-202312838,TRK781682177253,ORD-3154853,CUST-199907,Lisa Schneider,Same Day,Hermes,Returned,Leipzig,GERMANY,Vienna,NL,2.41,13x93x59,1100.28,87.88,0.0,02/07/2025,2022-02-05,2024-03-05,WH-BER,DRV-5592,138,2,False,5.0,,True,True,0.0,25.29,True,2023-05-17 19:21:00
SHP-202312839,TRK131685999208,ORD-8057068,CUST-986815,Lisa Becker,Standard,Hermes,Returned,Duisburg,Germany,Hanover,France,13.81,96x76x46,2733.8,16.14,9.85,03/09/2024,2022-09-27,2024-02-23,WH-MUC,DRV-5486,248,5,False,,Weather,True,True,0.0,84.96,True,2023-04-03 11:04:00
SHP-202312840,TRK299558602530,ORD-9200262,CUST-656032,Anna Fischer,Next Day,GLS,Pending,Cologne,DE,Dortmund,DE,46.9,84x56x13,2810.25,10.54,0.0,15-10-2023,2023-03-06,2022-02-14,WH-BER,DRV-3099,975,1,False,,,True,True,0.0,49.33,False,2023-03-14 07:11:00
SHP-202312841,TRK973354651711,ORD-1752553,CUST-343657,Lukas Klein,Economy,DPD,DELIVERED,Dresden,GERMANY,Paris,Czech Republic,49.87,71x61x64,780.97,19.69,1.98,2024-05-15,2024-12-05,2024-07-22,WH-HAM,DRV-4500,1098,4,True,,Recipient Not Available,False,True,3128.11,9.0,True,2023-09-28 05:07:00
SHP-202312842,TRK280915018938,ORD-6007091,CUST-304415,Leon Wolf,Express,DPD,delivered,Dortmund,GERMANY,Prague,AT,12.08,144x14x8,3794.58,15.58,21.31,2025-06-21,2025-03-18,06/04/2024,WH-DRS,DRV-1955,561,2,True,4.0,Vehicle Breakdown,True,True,0.0,65.13,False,2023-09-17 22:14:00
SHP-202312843,TRK156918587288,ORD-6636532,CUST-441640,Petra Koch,Economy,DB Schenker,DELIVERED,Berlin,Germany,Hanover,Switzerland,17.15,44x99x17,3047.7,58.53,1.31,05/05/2024,03/17/2025,2023-11-08,WH-FRA,DRV-9072,68,1,False,3.0,Traffic,True,False,0.0,39.55,True,2023-04-22 19:03:00
SHP-202312844,TRK220082298508,ORD-7659253,CUST-960043,Andreas Osei,Freight,UPS,delivered,Dortmund,Germany,Hanover,Austria,34.88,81x58x39,1279.36,31.4,0.0,06/07/2024,2022-03-13,2022-12-23,WH-BER,DRV-7837,81,1,False,5.0,Incorrect Address,True,False,0.0,86.69,True,2023-03-16 04:16:00
SHP-202312845,TRK947067912876,ORD-2294922,CUST-736618,Lukas Klein,Same Day,DB Schenker,In Transit,Munich,GERMANY,Leipzig,DE,46.22,50x34x80,2270.11,21.52,21.32,04/07/2022,2024-03-22,2025-07-12,WH-BER,DRV-9072,1096,1,False,,Traffic,False,True,0.0,1.5,False,2023-05-19 12:25:00
SHP-202312846,TRK309544404384,ORD-2264183,CUST-760079,Lisa Mensah,Standard,DPD,Failed,Duisburg,DE,Munich,Czech Republic,4.6,46x81x56,27.9,19.78,0.38,16 Mar 2024,2024-11-29,08-09-2024,WH-FRA,DRV-8021,1260,1,False,,,False,True,0.0,77.19,False,2023-04-09 02:57:00
SHP-202312847,TRK551982254329,ORD-1370499,CUST-277931,Anna Sowah,Next Day,DHL,Out for Delivery,Leipzig,GERMANY,Nuremberg,FR,33.35,142x66x7,1140.27,46.55,9.98,2022-01-27,2025-12-26,2024-04-04,WH-FRA,DRV-1824,1024,5,True,4.0,Incorrect Address,False,True,0.0,4.8,True,2023-12-07 15:45:00
