event_id,ticket_id,order_id,customer_id,customer_name,customer_email,sport,event_type,event_name,venue_name,venue_city,event_date,event_time,section,row,seat_number,ticket_type,face_value_eur,service_fee_eur,total_price_eur,discount_applied_eur,final_price_eur,payment_method,payment_status,purchase_date,ticket_scanned,attendance_status,merchandise_amount_eur,food_beverage_amount_eur,total_spend_eur,customer_satisfaction_score,nps_score,complaint_filed,notes,created_at,updated_at
EVT-202305287,TKT-977661452,ORD-51715067,CUST-262501,Emma Sowah,fan73750@outlook.com,Swimming,Match,Music Festival 2024,Olympiastadion Berlin,Cologne,07/13/2025,19:30:00,Ost,F13,49,Standard,396.81,30.07,426.88,0.0,426.88,Debit Card,pending,2022-06-15,True,Attended,155.36,72.17,654.41,,,False,Group booking,2023-05-04 22:34:27,2025-03-21 18:12:46
EVT-202305288,TKT-952177409,ORD-97966334,CUST-326835,Sophie Wagner,fan13703@outlook.com,Tennis,Show,RB Leipzig 2024,Commerzbank-Arena,Dortmund,2023-10-10,11:15:00,Gegengerade,W36,3,Box,71.31,34.98,106.29,10.09,96.2,Debit Card,Paid,2025-10-28,True,attended,212.22,59.52,367.94,,-21.0,False,First time,2023-12-17 10:21:04,2025-04-08 04:19:13
EVT-202305289,TKT-425402780,ORD-48347648,CUST-715084,Felix Osei,fan52955@web.de,Basketball,League Game,Concert Tour 2024,Veltins-Arena,Munich,07/03/2023,18:15:00,Ost,V3,46,Premium,441.17,9.46,450.63,36.87,413.76,Invoice,Refunded,2023-07-26,True,Attended,295.89,97.13,806.78,1.0,,True,Corporate,2023-05-03 19:53:48,2025-06-23 06:56:18
EVT-202305290,TKT-433879270,ORD-23929531,CUST-814143,Paul Hoffmann,fan80961@outlook.com,Basketball,League Game,National Team 2024,O2 World Hamburg,Dusseldorf,2024-08-28,17:15:00,Floor,V43,18,VIP,60.86,25.32,86.18,24.34,61.84,Credit Card,Cancelled,2024-05-17,,Attended,237.16,78.8,377.8,5.0,-26.0,False,,2023-02-25 04:12:07,2025-08-10 09:43:14
EVT-202305291,TKT-401019924,ORD-80651805,CUST-629397,Max Schneider,fan54348@example.com,Athletics,Tournament,Theater 2024,Lanxess Arena,Hamburg,30 Jun 2025,16:15:00,Block A,D2,23,Family,259.44,47.32,306.76,0.0,306.76,Bank Transfer,paid,2023-06-12,True,unknown,64.25,80.95,451.96,NULL,,True,Group booking,2023-12-08 15:51:36,2025-11-10 03:52:06
EVT-202305292,TKT-627872109,ORD-13132558,CUST-848974,Petra Weber,fan21462@outlook.com,Cycling,Friendly,RB Leipzig 2024,O2 World Hamburg,Cologne,2024/04/08,18:00:00,Block A,G15,48,box,291.56,15.87,307.43,85.11,222.32,invoice,Paid,2022-03-08,True,No-Show,165.09,82.57,469.98,5.0,52.0,True,Family,2023-09-24 03:23:16,2025-02-24 23:45:21
EVT-202305293,TKT-847520637,ORD-27536319,CUST-565820,Sophie Mensah,-,Ice Hockey,Match,National Team 2024,Volksparkstadion,Leipzig,2023-09-09,17:15:00,Block C,J9,21,VIP,217.48,34.47,251.95,18.62,233.33,invoice,pending,2022-01-06,True,early_departure,284.3,77.52,595.15,,-59.0,False,,2023-02-26 02:37:10,2025-10-19 07:22:09
EVT-202305294,TKT-835354265,ORD-47235091,CUST-971391,Felix Muller,fan47899@gmail.com,Basketball,Concert,Bundesliga 2024,Mercedes-Benz Arena,Hamburg,21-01-2023,15:15:00,West,R21,38,standard,257.66,34.25,291.91,28.33,263.58,Cash,Paid,2025-03-21,False,no_show,191.14,11.73,466.45,4.0,13.0,False,Corporate,2023-04-25 07:25:43,2025-11-19 01:44:25
EVT-202305295,TKT-205460113,ORD-56336311,CUST-850787,Andreas Schneider,fan21076@gmx.de,Volleyball,Festival,Comedy Show 2024,Olympiastadion Berlin,Dortmund,2023-01-05,18:15:00,Block A,Y44,8,group,44.08,20.82,64.9,66.69,0.0,Debit Card,refunded,2022-06-22,,Attended,16.06,10.42,26.48,4.0,,True,Regular attendee,2023-09-03 12:17:14,2025-09-01 05:07:55
EVT-202305296,TKT-344767409,ORD-88172138,CUST-393735,Paul Becker,fan75156@gmail.com,Swimming,League Game,BVB 2024,Lanxess Arena,Hamburg,2022-01-11,18:45:00,Block A,W35,35,Season Ticket,133.38,22.56,155.94,0.0,155.94,debit_card,Failed,06/03/2022,,Early Departure,42.28,40.47,238.69,4.0,,True,First time,2023-11-12 16:30:52,2025-02-02 05:02:55
EVT-202305297,TKT-244295352,ORD-49378747,CUST-810549,Hanna Sowah,fan63314@example.com,Handball,Festival,National Team 2024,Lanxess Arena,Frankfurt,2025-10-18,22:30:00,Block D,F18,28,Group,145.61,22.94,168.55,0.0,168.55,Cash,cancelled,2025-10-02,,Late Arrival,233.32,75.83,477.7,,,False,First time,2023-01-24 17:44:40,2025-09-21 06:55:30
EVT-202305298,TKT-422638422,ORD-18171886,CUST-775692,Mia Osei,fan20763@yahoo.com,Skiing,Show,RB Leipzig 2024,Mercedes-Benz Arena Stuttgart,Cologne,2022/04/07,12:45:00,Gegengerade,S25,42,Box,430.99,27.9,458.89,0.0,458.89,credit_card,Failed,2022-05-11,,Attended,134.18,34.75,627.82,,,False,Season ticket holder,2023-05-09 19:01:00,2025-07-16 08:42:11
EVT-202305299,TKT-898567178,ORD-77338280,CUST-403649,Mia Fischer,fan21632@outlook.com,Handball,Friendly,Bundesliga 2024,Volksparkstadion,Frankfurt,2023-02-10,21:00:00,Ost,M22,30,premium,128.82,26.04,154.86,19.64,135.22,Bank Transfer,refunded,2023-11-28,True,late_arrival,97.01,80.48,312.71,,91.0,False,VIP experience,2023-01-17 16:39:33,2025-12-09 13:39:26
EVT-202305300,TKT-575786397,ORD-56847338,CUST-444215,Anna Wagner,fan23650@web.de,Skiing,Friendly,Bundesliga 2024,Allianz Arena,Munich,2023/11/07,17:15:00,Ost,Z5,16,season_ticket,36.8,3.72,40.52,1.17,39.35,PayPal,Failed,2025-08-20,True,,37.44,5.09,81.88,4.0,,True,Family,2023-12-19 07:00:09,2025-11-03 04:55:12
EVT-202305301,TKT-931109347,ORD-91408918,CUST-199471,Petra Schmidt,-,Ice Hockey,Show,Comedy Show 2024,SAP Arena,Munich,2024-04-07,10:15:00,Block C,M31,8,group,197.22,22.41,219.63,83.47,136.16,Credit Card,Cancelled,2023-04-09,,Late Arrival,98.3,91.27,325.73,5.0,-46.0,True,Group booking,2023-08-10 07:07:10,2025-08-15 10:28:06
EVT-202305302,TKT-986721049,ORD-94986999,CUST-268330,Christina Becker,fan84860@gmail.com,Football,League Game,BVB 2024,SAP Arena,Dusseldorf,2025-04-08,12:00:00,Sud,T28,41,student,307.17,41.28,348.45,-,348.45,PayPal,Cancelled,21 Oct 2024,,no_show,50.03,96.07,494.55,,,False,,2023-07-25 05:50:05,2025-12-10 08:02:01
EVT-202305303,TKT-444529729,ORD-41424788,CUST-253572,Mia Weber,fan93620@web.de,Tennis,Festival,Concert Tour 2024,Mercedes-Benz Arena,Dortmund,12/21/2022,10:00:00,Block B,C40,11,student,113.82,36.89,150.71,0.0,150.71,Debit Card,Pending,2024-11-02,False,Attended,68.26,62.66,281.63,,,False,,2023-02-19 15:35:04,2025-11-10 22:20:07
EVT-202305304,TKT-389287503,ORD-53171175,CUST-589820,Emma Schmidt,fan96751@outlook.com,Tennis,Match,Theater 2024,SAP Arena,Dortmund,08/07/2023,20:15:00,Block B,E32,5,box,178.67,8.44,187.11,39.39,147.72,invoice,pending,2022-11-22,True,,105.19,69.41,322.32,5.0,-40.0,False,Corporate,2023-10-22 08:48:39,2025-09-03 01:01:01
EVT-202305305,TKT-882542411,ORD-64395717,CUST-540900,Christina Muller,fan80810@gmail.com,Athletics,Championship,Concert Tour 2024,Mercedes-Benz Arena Stuttgart,Munich,2022-12-11,10:45:00,Orchestra,M33,8,Family,24.25,3.41,27.66,93.95,0.0,Invoice,Cancelled,2025/08/15,False,late_arrival,0.13,10.88,11.01,1.0,-15.0,True,,2023-06-13 14:21:39,2025-09-01 18:54:02
EVT-202305306,TKT-547506309,ORD-60130459,CUST-782723,Hanna Schulz,fan81684@gmx.de,Tennis,Final,Music Festival 2024,Mercedes-Benz Arena,Stuttgart,2023-05-23,19:30:00,Nord,J22,39,Standard,226.27,45.74,272.01,0.0,272.01,Invoice,pending,2025-05-04,False,,20.65,22.07,314.73,3.0,65.0,False,VIP experience,2023-10-08 16:29:47,2025-03-04 01:12:02
EVT-202305307,TKT-749591392,ORD-42266307,CUST-820237,Sophie Schulz,fan46172@example.com,Skiing,Match,Comedy Show 2024,SAP Arena,Dresden,12/18/2023,12:45:00,Gegengerade,U28,1,VIP,298.59,33.97,332.56,0.0,332.56,invoice,Cancelled,2022-07-15,False,no_show,217.06,67.09,616.71,3.0,-72.0,False,VIP experience,2023-07-26 08:06:25,2025-06-25 06:27:00
EVT-202305308,TKT-793159203,ORD-55146299,CUST-791461,Sabine Sowah,fan14696@yahoo.com,Swimming,Match,National Team 2024,Volksparkstadion,Berlin,21 Feb 2025,21:15:00,Orchestra,A26,46,group,437.78,11.34,449.12,95.73,353.39,Invoice,Refunded,2022-08-13,False,unknown,278.27,79.02,710.68,1.0,,True,Regular attendee,2023-12-20 22:51:34,2025-11-16 01:50:40
EVT-202305309,TKT-195871030,ORD-31136281,CUST-102771,Paul Becker,fan44663@example.com,Skiing,Playoff,BVB 2024,Mercedes-Benz Arena Stuttgart,Hamburg,2022-09-07,21:45:00,Block C,R11,46,Student,95.36,24.82,120.18,0.0,120.18,credit_card,Cancelled,05/01/2023,,late_arrival,268.08,85.53,473.79,3.0,,True,Family,2023-06-21 00:15:24,2025-05-09 13:49:17
EVT-202305310,TKT-301794412,ORD-47100439,CUST-978485,Lukas Mensah,fan80442@gmx.de,Cycling,Match,Bundesliga 2024,SAP Arena,Dusseldorf,2025-04-08,21:30:00,Orchestra,Y43,9,premium,83.65,9.39,93.04,0.0,93.04,cash,Refunded,2024-06-06,True,attended,180.0,17.64,290.68,,-77.0,True,VIP experience,2023-03-23 12:46:59,2025-10-12 20:52:25
EVT-202305311,TKT-574289591,ORD-96021452,CUST-572677,Christina Mensah,fan85869@outlook.com,Volleyball,Show,Theater 2024,BayArena,Munich,2023-07-29,21:45:00,Block A,J34,36,senior,377.97,19.68,397.65,0.0,397.65,bank_transfer,Pending,2022-01-28,,No-Show,299.88,54.99,752.52,,,False,Corporate,2023-04-13 20:11:57,2025-02-26 07:04:56
EVT-202305312,TKT-326978821,ORD-42772218,CUST-952320,Paul Weber,fan10127@example.com,Basketball,Championship,Bundesliga 2024,Volksparkstadion,Stuttgart,2024-01-24,15:00:00,Ost,E46,20,premium,120.0,32.67,152.67,0.0,152.67,Cash,pending,2022-05-07,,early_departure,12.95,13.03,178.65,,,False,Regular attendee,2023-03-24 01:18:35,2025-05-24 03:54:54
EVT-202305313,TKT-984730446,ORD-73166821,CUST-660187,Thomas Schneider,fan14155@gmx.de,Handball,Friendly,Bundesliga 2024,Red Bull Arena,Dusseldorf,2022-10-29,18:00:00,Sud,F38,38,Premium,83.64,48.68,132.32,0.0,132.32,Cash,Cancelled,09-03-2022,,No-Show,243.12,91.23,466.67,,-23.0,False,First time,2023-03-16 06:38:28,2025-05-25 05:47:43
EVT-202305314,TKT-537195843,ORD-70821675,CUST-539313,Thomas Schneider,fan11544@gmx.de,Athletics,Concert,National Team 2024,Volksparkstadion,Dusseldorf,2023-04-18,17:15:00,Floor,Y22,36,Family,441.78,40.22,482.0,0.0,482.0,paypal,Refunded,2024-04-30,False,,269.21,74.18,825.39,,,True,First time,2023-12-07 07:18:25,2025-04-04 22:55:36
EVT-202305315,TKT-895583423,ORD-89283715,CUST-550149,Anna Sowah,fan46957@gmx.de,Tennis,Final,Bundesliga 2024,BayArena,Dortmund,2023-03-26,18:30:00,Nord,R15,32,student,84.26,17.43,101.69,0.0,101.69,Invoice,Refunded,2024-09-07,,Early Departure,196.76,84.25,382.7,5.0,,False,Corporate,2023-09-24 06:50:45,2025-06-04 06:42:48
EVT-202305316,TKT-620185318,ORD-54406189,CUST-107862,Hanna Schmidt,fan18225@example.com,Basketball,Friendly,Comedy Show 2024,Mercedes-Benz Arena Stuttgart,Dortmund,02/09/2025,12:15:00,Floor,Z7,1,Family,174.64,35.95,210.59,0.0,210.59,Invoice,PAID,2022-06-16,False,No-Show,89.8,67.49,367.88,4.0,,True,Group booking,2023-07-28 00:37:32,2025-09-24 22:16:18
EVT-202305317,TKT-915499713,ORD-15109312,CUST-568732,Hanna Sowah,fan46181@web.de,Swimming,Match,Concert Tour 2024,Volksparkstadion,Frankfurt,2025-08-24,16:00:00,Orchestra,G40,49,premium,167.44,10.97,178.41,0.0,178.41,cash,Paid,2024-07-26,,Unknown,71.52,97.66,347.59,4.0,,False,Regular attendee,2023-06-23 10:18:04,2025-12-24 15:29:21
EVT-202305318,TKT-654589168,ORD-70030521,CUST-832064,Lukas Osei,fan58271@web.de,Tennis,League Game,Concert Tour 2024,Volksparkstadion,Dusseldorf,2024-08-21,14:15:00,Haupttribune,X13,20,premium,214.94,48.2,263.14,92.34,170.8,cash,cancelled,2025-12-15,True,no_show,119.78,88.27,378.85,2.0,-23.0,False,Corporate,2023-03-12 01:32:32,2025-08-25 15:28:21
EVT-202305319,TKT-501483027,ORD-66016616,CUST-522960,Paul Fischer,fan77597@yahoo.com,Athletics,Playoff,National Team 2024,Red Bull Arena,Frankfurt,2023-11-30,10:00:00,Gegengerade,T7,33,group,311.98,22.33,334.31,0.0,334.31,Bank Transfer,refunded,2025-05-24,,unknown,228.46,69.61,632.38,1.0,,False,First time,2023-05-07 05:12:44,2025-02-05 12:40:33
EVT-202305320,TKT-981560713,ORD-58656813,CUST-404766,Petra Schulz,fan30316@example.com,Handball,Show,BVB 2024,Olympiastadion Berlin,Dusseldorf,2025-12-15,22:30:00,Orchestra,H17,2,senior,37.66,32.27,69.93,76.72,0.0,Bank Transfer,Failed,2024-06-20,,Late Arrival,9.7,21.43,31.13,3.0,76.0,True,VIP experience,2023-06-22 14:45:11,2025-05-05 15:58:08
EVT-202305321,TKT-160350543,ORD-53317940,CUST-402644,Emma Schulz,fan83876@web.de,Volleyball,Friendly,Comedy Show 2024,BayArena,Frankfurt,2025-04-26,16:30:00,Block D,E20,38,Box,393.92,43.98,437.9,0.0,437.9,invoice,paid,2025-04-15,False,Attended,73.12,2.19,513.21,,78.0,False,Group booking,2023-02-05 08:21:31,2025-04-13 08:18:18
EVT-202305322,TKT-653266624,ORD-71572033,CUST-780067,Anna Osei,fan25227@web.de,Handball,Tournament,Comedy Show 2024,Volksparkstadion,Cologne,2024-12-03,17:15:00,West,K32,23,vip,65.16,24.55,89.71,0.0,89.71,paypal,pending,2023-10-18,False,,236.69,84.25,410.65,4.0,,True,VIP experience,2023-10-19 20:30:40,2025-11-16 02:33:08
EVT-202305323,TKT-949856342,ORD-39998872,CUST-801932,Emma Becker,fan38940@gmx.de,Football,Festival,Music Festival 2024,Lanxess Arena,Munich,2025-08-25,12:45:00,Gegengerade,V41,4,Box,439.24,9.16,448.4,0.0,448.4,PayPal,paid,2022-11-23,True,Late Arrival,238.25,28.68,715.33,1.0,-68.0,False,,2023-07-18 19:03:05,2025-12-25 06:06:24
EVT-202305324,TKT-270695366,ORD-75208435,CUST-233131,Andreas Weber,fan55450@outlook.com,Football,Playoff,Theater 2024,Mercedes-Benz Arena,Berlin,02 Mar 2024,12:00:00,Gegengerade,E23,18,box,177.24,15.47,192.71,13.47,179.24,Bank Transfer,cancelled,2024-05-11,,,92.5,26.61,298.35,1.0,,False,Group booking,2023-10-02 11:51:16,2025-11-19 10:03:38
EVT-202305325,TKT-170455681,ORD-43823840,CUST-898867,Christina Schmidt,fan70278@web.de,Basketball,Friendly,Music Festival 2024,SAP Arena,Dresden,2024-08-07,18:45:00,Ost,C47,22,Standard,41.38,17.18,58.56,0.0,58.56,PayPal,cancelled,2022-12-16,False,Early Departure,186.69,24.52,269.77,1.0,-84.0,False,,2023-11-23 08:05:46,2025-02-06 02:24:13
EVT-202305326,TKT-434065879,ORD-85179486,CUST-103659,Michael Hoffmann,fan89260@gmx.de,Swimming,Festival,Bundesliga 2024,Veltins-Arena,Frankfurt,2024-07-13,13:30:00,Nord,T14,46,standard,429.44,40.42,469.86,83.82,386.04,paypal,Pending,2022/01/01,False,unknown,141.64,53.08,580.76,1.0,17.0,True,Family,2023-07-09 13:11:20,2025-04-01 01:27:57
EVT-202305327,TKT-861894343,ORD-57327826,CUST-575905,Sophie Weber,fan71145@gmx.de,Athletics,Final,DFB Pokal 2024,SAP Arena,Frankfurt,29-12-2024,18:00:00,Floor,S27,48,Group,30.95,33.81,64.76,-,29.66,credit_card,Refunded,2024-02-24,,attended,95.85,72.19,197.7,3.0,,False,VIP experience,2023-11-21 14:39:49,2025-07-26 04:20:31
EVT-202305328,TKT-644167285,ORD-30764786,CUST-139412,Anna Meyer,fan61804@yahoo.com,Ice Hockey,Match,Comedy Show 2024,SAP Arena,Frankfurt,2025-12-16,13:45:00,Block B,B14,40,standard,399.19,17.14,416.33,0.0,416.33,cash,Cancelled,2024-01-16,False,,220.65,97.61,734.59,4.0,-34.0,False,Regular attendee,2023-11-17 23:13:32,2025-05-16 03:43:48
EVT-202305329,TKT-533131502,ORD-54326480,CUST-617713,Paul Weber,fan95179@gmail.com,Skiing,Concert,Music Festival 2024,Mercedes-Benz Arena,Dortmund,2023-05-25,14:30:00,Balcony,U48,16,premium,78.99,44.72,123.71,29.7,94.01,debit_card,PAID,2025-11-09,False,late_arrival,281.67,21.09,396.77,,-61.0,False,,2023-03-04 05:39:45,2025-10-02 13:20:23
EVT-202305330,TKT-245652883,ORD-20207061,CUST-612927,Christina Fischer,fan82783@yahoo.com,Basketball,Match,FC Bayern 2024,Red Bull Arena,Leipzig,25 Dec 2023,22:00:00,Nord,Y18,21,VIP,251.72,7.37,259.09,83.43,175.66,Invoice,paid,09/06/2024,False,early_departure,60.35,25.22,261.23,3.0,-88.0,False,Family,2023-01-17 19:29:22,2025-02-11 19:02:38
EVT-202305331,TKT-938073130,ORD-32879207,CUST-207928,Petra Sowah,fan13069@gmail.com,Handball,Championship,Comedy Show 2024,O2 World Hamburg,Munich,2023-12-10,16:30:00,Gegengerade,J24,2,premium,317.57,26.72,344.29,3.2,341.09,Invoice,Failed,09 Mar 2024,False,late_arrival,37.45,50.05,428.59,,-42.0,False,VIP experience,2023-11-24 04:35:43,2025-06-02 12:26:44
EVT-202305332,TKT-662948033,ORD-32888482,CUST-342465,Thomas Meyer,fan60642@web.de,Skiing,Friendly,DFB Pokal 2024,Commerzbank-Arena,Frankfurt,2025-09-04,10:00:00,Block D,H9,37,Group,268.61,3.67,272.28,0.0,272.28,Cash,failed,2024-06-15,True,no_show,201.44,3.2,476.92,5.0,-63.0,False,Season ticket holder,2023-08-14 03:02:05,2025-07-08 15:53:31
EVT-202305333,TKT-710607239,ORD-54420400,CUST-777095,Mia Schneider,fan70920@yahoo.com,Athletics,League Game,RB Leipzig 2024,BayArena,Dortmund,2023-11-24,16:30:00,Gegengerade,F9,16,box,147.48,37.46,184.94,0.0,184.94,paypal,PAID,2025-07-11,,Early Departure,8.65,48.88,242.47,,,False,Family,2023-03-12 12:44:05,2025-02-22 01:08:44
EVT-202305334,TKT-131082848,ORD-83928378,CUST-488622,Hanna Schneider,fan24981@web.de,Ice Hockey,Match,Bundesliga 2024,Allianz Arena,Berlin,2024/08/19,17:30:00,Block D,S49,35,VIP,252.28,27.87,280.15,98.43,181.72,invoice,Paid,15/05/2022,,,188.0,30.91,400.63,,,True,Family,2023-11-01 03:10:34,2025-08-27 12:27:05
EVT-202305335,TKT-286549068,ORD-48982170,CUST-807533,Michael Weber,fan92782@yahoo.com,Tennis,Championship,BVB 2024,Signal Iduna Park,Cologne,04-08-2024,11:30:00,Ost,J45,25,Premium,300.47,23.05,323.52,0.0,323.52,Cash,refunded,2025-07-10,True,Unknown,80.26,76.94,480.72,3.0,,True,,2023-05-06 02:35:07,2025-06-09 10:07:26
EVT-202305336,TKT-306978174,ORD-66278660,CUST-700507,Leon Meyer,fan81732@web.de,Tennis,Tournament,DFB Pokal 2024,Veltins-Arena,Berlin,2024/04/13,19:00:00,Floor,M31,27,Senior,120.4,34.13,154.53,0.0,154.53,invoice,refunded,2023-02-17,True,unknown,126.78,12.0,293.31,,,True,,2023-07-23 04:57:09,2025-02-09 23:46:50
EVT-202305337,TKT-994351711,ORD-71467046,CUST-741475,Felix Schneider,fan82288@example.com,Basketball,Festival,Bundesliga 2024,O2 World Hamburg,Dortmund,2023-02-04,12:30:00,Circle,B25,19,Box,399.0,17.21,416.21,0.0,416.21,Cash,Pending,2024-09-10,False,Early Departure,243.0,87.86,747.07,,-26.0,False,Family,2023-04-11 12:33:47,2025-12-10 18:56:48
EVT-202305338,TKT-315528733,ORD-89534224,CUST-263550,Sophie Schneider,fan55618@outlook.com,Skiing,Final,FC Bayern 2024,O2 World Hamburg,Stuttgart,2025-06-04,18:45:00,Block A,F50,9,premium,247.71,31.13,278.84,0.0,278.84,bank_transfer,failed,2022-01-11,True,unknown,177.74,94.79,551.37,,,False,Season ticket holder,2023-08-07 14:25:53,2025-01-07 19:10:54
EVT-202305339,TKT-998696871,ORD-95929218,CUST-855081,Mia Fischer,-,Ice Hockey,Tournament,FC Bayern 2024,BayArena,Leipzig,2024-03-23,20:45:00,West,Z42,14,Student,232.77,23.98,256.75,55.36,201.39,invoice,Failed,2024-08-08,True,Attended,241.54,55.56,498.49,3.0,8.0,False,Season ticket holder,2023-09-12 21:55:56,2025-11-10 18:28:28
EVT-202305340,TKT-161877074,ORD-16895902,CUST-346080,Leon Muller,fan54378@outlook.com,Athletics,Playoff,Theater 2024,Commerzbank-Arena,Hamburg,2024-08-05,13:30:00,Gegengerade,H13,5,VIP,77.53,36.61,114.14,83.35,30.79,PayPal,failed,2025-01-09,True,Unknown,73.42,4.92,109.13,,21.0,False,First time,2023-03-22 00:06:34,2025-03-18 18:52:57
EVT-202305341,TKT-367888133,ORD-21044911,CUST-358754,Sabine Hoffmann,fan98277@yahoo.com,Swimming,Show,National Team 2024,O2 World Hamburg,Munich,08 Dec 2022,18:30:00,Floor,E28,22,Group,123.87,49.01,172.88,0.0,172.88,PayPal,cancelled,2025-06-20,,early_departure,42.56,18.57,234.01,1.0,47.0,False,Corporate,2023-08-09 00:04:34,2025-09-16 23:47:59
EVT-202305342,TKT-135509761,ORD-98539627,CUST-192303,Anna Wagner,fan51116@gmx.de,Cycling,Show,Comedy Show 2024,Veltins-Arena,Berlin,20/05/2024,19:00:00,Ost,J1,9,Premium,114.07,2.56,116.63,0.0,116.63,debit_card,refunded,2025-11-09,False,late_arrival,55.13,70.06,241.82,,25.0,True,First time,2023-06-14 11:13:18,2025-01-28 17:13:56
EVT-202305343,TKT-590108029,ORD-76004771,CUST-283430,Sabine Mensah,fan79944@web.de,Skiing,Championship,Bundesliga 2024,Olympiastadion Berlin,Cologne,29/06/2022,19:45:00,Orchestra,M45,36,Family,183.91,29.3,213.21,-,213.21,Invoice,Refunded,2022-10-11,True,attended,216.13,31.74,461.08,,-25.0,True,,2023-12-20 07:59:00,2025-11-11 22:00:37
EVT-202305344,TKT-154287614,ORD-53569866,CUST-673755,Max Muller,fan30241@example.com,Swimming,Tournament,DFB Pokal 2024,Veltins-Arena,Leipzig,2025-12-15,18:30:00,Haupttribune,S31,4,Senior,36.7,27.72,64.42,84.12,0.0,Bank Transfer,PAID,2022-07-10,,unknown,231.2,30.47,261.67,1.0,-62.0,False,First time,2023-05-21 13:56:32,2025-02-21 01:20:34
EVT-202305345,TKT-486949792,ORD-32803247,CUST-750708,Thomas Muller,fan45428@web.de,Swimming,League Game,Music Festival 2024,Mercedes-Benz Arena Stuttgart,Leipzig,2024-05-26,11:45:00,Ost,X16,23,premium,429.23,40.81,470.04,56.16,413.88,paypal,PAID,2022/02/25,,Late Arrival,135.88,43.29,593.05,2.0,26.0,False,Group booking,2023-12-17 14:38:47,2025-06-09 14:30:42
EVT-202305346,TKT-856594938,ORD-31179349,CUST-711799,Max Mensah,-,Basketball,Match,Bundesliga 2024,Olympiastadion Berlin,Dortmund,21/02/2023,22:30:00,Block D,E32,26,group,246.92,22.72,269.64,0.0,269.64,PayPal,refunded,2023-06-25,False,unknown,3.7,70.17,343.51,1.0,-24.0,False,,2023-12-17 08:00:07,2025-07-13 04:55:13
EVT-202305347,TKT-313792490,ORD-74464062,CUST-624664,Felix Sowah,fan20523@gmx.de,Volleyball,Playoff,Bundesliga 2024,Mercedes-Benz Arena,Dresden,13/08/2023,21:30:00,Nord,G39,7,standard,15.93,6.63,22.56,56.47,0.0,Cash,failed,03/16/2024,True,no_show,264.75,66.4,331.15,,41.0,True,First time,2023-09-15 07:32:31,2025-12-19 10:21:57
EVT-202305348,TKT-394181098,ORD-89052696,CUST-431656,Max Schmidt,fan16128@web.de,Volleyball,Playoff,FC Bayern 2024,Olympiastadion Berlin,Berlin,2023-07-11,13:00:00,Circle,Y19,40,senior,457.68,4.27,461.95,0.0,461.95,Invoice,Paid,2025-11-28,False,early_departure,119.61,9.38,590.94,2.0,62.0,True,VIP experience,2023-05-15 17:00:08,2025-03-22 00:58:13
EVT-202305349,TKT-495514868,ORD-95166003,CUST-222600,Andreas Sowah,fan66450@gmx.de,Handball,Festival,National Team 2024,SAP Arena,Dortmund,2022-02-08,14:30:00,Block D,S28,45,Family,74.71,31.41,106.12,41.93,64.19,Invoice,Refunded,2022-05-20,,Attended,95.19,93.7,253.08,,48.0,True,,2023-08-07 18:40:52,2025-08-26 03:35:14
EVT-202305350,TKT-984233149,ORD-33509020,CUST-192995,Leon Muller,fan43658@example.com,Tennis,Playoff,Champions League 2024,O2 World Hamburg,Dusseldorf,2025-12-28,17:00:00,Block A,E49,17,Group,302.81,13.85,316.66,0.0,316.66,Credit Card,Paid,2024-07-27,,No-Show,215.55,11.9,544.11,4.0,84.0,True,First time,2023-04-01 08:23:41,2025-07-08 10:26:17
EVT-202305351,TKT-598450776,ORD-93371431,CUST-632754,Mia Sowah,fan59731@yahoo.com,Handball,Friendly,DFB Pokal 2024,Commerzbank-Arena,Hamburg,2023-10-18,17:30:00,Gegengerade,K35,12,student,413.5,46.32,459.82,0.0,459.82,Bank Transfer,PAID,18/05/2024,,late_arrival,289.98,42.57,792.37,,,False,Family,2023-10-26 18:23:47,2025-03-06 07:55:59
EVT-202305352,TKT-642375317,ORD-46742242,CUST-875590,Sophie Schmidt,fan95680@yahoo.com,Tennis,Final,Champions League 2024,Olympiastadion Berlin,Leipzig,12/30/2023,19:30:00,Orchestra,G44,2,group,455.64,39.12,494.76,0.0,494.76,bank_transfer,paid,2025-11-20,False,no_show,244.09,30.76,769.61,4.0,,False,,2023-06-09 11:51:39,2025-07-09 12:59:26
