student_id,enrollment_id,student_name,date_of_birth,age,gender,grade_level,major,enrollment_date,graduation_date,enrollment_status,gpa,credits_completed,credits_required,attendance_rate_pct,course_id,course_name,instructor_name,course_grade,course_credits,semester,academic_year,tuition_eur,financial_aid_eur,scholarship_eur,loan_amount_eur,payment_status,extracurricular_activities,discipline_incidents,counseling_sessions,career_services_used,internship_completed,job_placement,starting_salary_eur,alumni_donor,created_at
STU-202314363,ENR-277183,Emma Osei,25/09/2003,17,M,12,Computer Science,2023-12-13,02/01/2024,on_leave,3.46,88,152,56.67,CRS-2557,Advanced Music,Prof. Thomas Sowah,C,4,Spring,2025-2026,11364.06,0.0,384.84,0.0,pending,,0,11,True,False,military,90929.7,True,2023-01-02 19:16:00
STU-202314364,ENR-418316,Thomas Becker,2002-04-10,28,FEMALE,Junior,Economics,2022-04-10,2022-08-08,Active,3.62,109,146,52.13,CRS-8060,Introduction to Psychology,Prof. Petra Meyer,A,4,Fall,2024-2025,13514.97,0.0,4085.84,40225.69,partial,,3,6,True,False,military,,True,2023-10-10 22:15:00
STU-202314365,ENR-986148,Leon Wolf,27/08/2000,18,Female,11,Education,2021-03-07,2024-11-30,Active,2.2,71,131,71.88,CRS-6573,Advanced Literature,Prof. Hanna Hoffmann,B,3,summer,2024-2025,6351.03,1712.5,3132.9,0.0,pending,student_government,4,20,True,True,unknown,35839.0,True,2023-02-26 08:05:00
STU-202314366,ENR-491366,Sophie Hoffmann,2006-12-31,27,Prefer not to say,12,Psychology,2020-03-08,2023-05-17,active,,18,126,60.35,CRS-6439,Principles of Mathematics,Prof. Sarah Fischer,Incomplete,2,Spring,2021-2022,5181.15,11516.11,62.25,48889.55,Overdue,none,1,17,True,True,Unknown,57756.92,False,2023-04-25 18:54:00
STU-202314367,ENR-635091,Felix Schmidt,1998-02-14,15,Prefer not to say,11,Undeclared,2022-11-25,2024-12-19,withdrawn,3.5,87,153,92.3,CRS-9929,Principles of Music,Prof. Sophie Weber,N/A,4,summer,2021-2022,3693.14,1569.88,3746.34,3688.05,Partial,N/A,0,1,True,False,further_education,,True,2023-09-01 15:08:00
STU-202314368,ENR-195188,Emma Klein,1997-04-26,18,Male,sophomore,Physics,2023-12-26,2022-07-03,On Leave,3.34,27,163,94.31,CRS-2169,Applied Programming,Prof. Leon Wolf,F,4,Summer,2023-2024,6585.01,0.0,8060.93,29958.98,Partial,Volunteering,4,1,True,False,unknown,99318.48,False,2023-07-15 07:05:00
STU-202314369,ENR-395184,Leon Schneider,1995-02-22,18,MALE,,Economics,2021-04-27,04/03/2022,Suspended,2.38,6,126,71.55,CRS-3982,Principles of Business,Prof. Anna Klein,Incomplete,4,spring,2024-2025,6323.05,5094.46,0.0,0.0,Paid,student_government,3,6,True,False,Further Education,82884.16,True,2023-11-15 06:31:00
STU-202314370,ENR-440740,Petra Bauer,2007-12-19,19,male,11,English,2023-04-20,2025-03-18,Active,3.89,116,162,61.18,CRS-4195,Fundamentals of Mathematics,Prof. Felix Klein,c,6,SPRING,2025-2026,14611.27,4966.94,0.0,47947.3,Partial,Sports,1,15,False,True,Unknown,,False,2023-05-12 03:45:00
STU-202314371,ENR-165939,Lukas Richter,2004-06-06,23,male,11,Mathematics,2020-08-20,2022-11-07,Graduated,1.51,91,123,89.14,CRS-4787,Fundamentals of Mathematics,Prof. Anna Richter,F,1,spring,2021-2022,9561.89,1177.99,0.0,0.0,Pending,Student Government,3,18,True,True,unemployed,79023.89,True,2023-10-02 08:15:00
STU-202314372,ENR-500750,Anna Fischer,05-01-2006,30,female,11,Business,07/19/2025,10/19/2025,suspended,2.86,138,164,89.84,CRS-1702,Applied Business,Prof. Lukas Schneider,B-,3,Spring,2021-2022,10701.6,0.0,8671.03,0.0,pending,research,4,12,True,False,further_education,,True,2023-05-14 06:41:00
STU-202314373,ENR-866478,Felix Klein,2006-12-08,24,Non-binary,,Education,2023-04-18,2025-01-11,Graduated,3.08,49,126,55.93,CRS-1168,Principles of History,Prof. Paul Wolf,b,4,FALL,2020-2021,14660.18,14125.12,0.0,47688.46,Overdue,Debate,0,1,True,False,Further Education,96424.1,True,2023-12-28 06:57:00
STU-202314374,ENR-608808,Sophie Fischer,2005-02-22,30,male,,Art,31/08/2025,2023-12-14,withdrawn,3.64,177,155,78.88,CRS-3161,Introduction to Mathematics,Prof. Sarah Sowah,b_minus,3,fall,2022-2023,3083.96,3512.75,8037.67,37653.99,paid,volunteering,0,18,True,True,Unemployed,81999.07,True,2023-04-05 03:56:00
STU-202314375,ENR-382497,Christina Hoffmann,2001-01-01,28,MALE,graduate,English,2024-02-27,2023-02-17,Withdrawn,2.3,191,121,77.66,CRS-6828,Introduction to Physics,Prof. Andreas Schneider,c_plus,2,Summer,2024-2025,11487.75,1246.75,2152.69,4019.36,partial,Research,2,3,True,False,unknown,41744.39,False,2023-01-28 11:21:00
STU-202314376,ENR-840315,Hanna Wolf,2002-07-18,22,non_binary,Senior,Engineering,2021-01-18,2024-05-31,Graduated,3.84,37,154,66.64,CRS-4037,Introduction to Engineering,Prof. Hanna Fischer,f,1,spring,2022-2023,1424.86,13773.52,0.0,0.0,Pending,music,1,18,False,False,military,,False,2023-06-13 11:45:00
STU-202314377,ENR-841887,Leon Hoffmann,2009-12-18,19,Female,Junior,Engineering,2023-06-14,2025-10-03,suspended,2.67,107,149,56.7,CRS-1154,Fundamentals of Art,Prof. Daniel Weber,d,5,summer,2024-2025,13536.93,10161.99,8188.72,4276.16,Pending,music,0,0,False,False,EMPLOYED,,True,2023-01-28 18:08:00
STU-202314378,ENR-361524,Thomas Bauer,2006-01-04,30,Non-binary,9,English,2024-08-21,30-06-2025,suspended,,73,127,73.62,CRS-3997,Introduction to Biology,Prof. Lukas Richter,d,6,fall,2020-2021,3685.94,0.0,5994.5,0.0,partial,music,1,12,True,True,EMPLOYED,43385.2,False,2023-04-23 17:01:00
STU-202314379,ENR-712240,Paul Meyer,2003-05-07,14,Non-binary,Freshman,Computer Science,2023-12-04,2022-03-05,on_leave,2.68,153,168,79.0,CRS-9725,Intermediate Programming,Prof. Daniel Schneider,c_minus,3,Summer,2024-2025,13705.11,961.07,6084.34,0.0,PAID,Music,2,0,True,False,Further Education,N/A,True,2023-02-16 17:39:00
STU-202314380,ENR-776316,Paul Bauer,01/14/2006,25,F,11,,2020-12-05,2022-05-18,Suspended,3.93,141,144,54.07,CRS-9564,Intermediate Physics,Prof. Lukas Schneider,N/A,1,fall,2021-2022,985.01,0.0,5703.87,0.0,paid,Music,0,15,True,False,Unemployed,60884.56,True,2023-12-15 16:41:00
STU-202314381,ENR-484692,Anna Sowah,2000-10-02,21,MALE,Freshman,Engineering,2020-11-17,2023-09-04,Transferred,2.62,14,125,99.34,CRS-1873,Intermediate Music,Prof. Emma Muller,incomplete,6,fall,2020-2021,2162.68,4389.91,0.0,0.0,overdue,Research,1,17,True,True,unemployed,,False,2023-06-25 01:58:00
STU-202314382,ENR-697731,Petra Muller,1998-06-21,25,Non-binary,freshman,Art,08/10/2020,2023-11-26,ACTIVE,1.58,111,144,94.24,CRS-2486,Intermediate Business,Prof. Mia Muller,C-,6,spring,2025-2026,14154.75,8105.43,0.0,0.0,Overdue,Volunteering,0,0,False,True,,,False,2023-09-28 00:36:00
STU-202314383,ENR-739722,Felix Hoffmann,2008-02-06,17,Prefer not to say,Senior,Economics,2020-11-22,2024-11-09,Graduated,3.82,180,137,86.43,CRS-7431,Applied Biology,Prof. Sabine Koch,d,2,fall,2025-2026,9843.17,0.0,8614.08,5969.8,paid,research,5,2,True,True,employed,,True,2023-06-27 20:07:00
STU-202314384,ENR-533290,Petra Bauer,2007-11-24,25,FEMALE,sophomore,Psychology,2023-04-07,2025-02-18,withdrawn,2.55,38,142,76.54,CRS-5475,Advanced Economics,Prof. Andreas Sowah,d,1,summer,2024-2025,12255.6,4384.48,9302.56,43569.64,paid,Sports,3,14,False,True,Unemployed,,True,2023-03-21 14:11:00
STU-202314385,ENR-888498,Lukas Hoffmann,2007-01-08,16,F,12,undeclared,2020-12-14,2023-05-25,graduated,3.73,116,127,61.69,CRS-8217,Advanced Music,Prof. Daniel Muller,C+,5,Summer,2024-2025,12967.83,0.0,7533.52,0.0,Paid,research,4,2,False,False,Military,,True,2023-08-10 15:52:00
STU-202314386,ENR-943453,Mia Schneider,2001-05-22,30,Male,Senior,Computer Science,2024-07-07,2024-03-05,Withdrawn,2.51,189,155,52.54,CRS-8553,Advanced Programming,Prof. Felix Schneider,d,3,Spring,2021-2022,858.52,4275.0,0.0,8232.93,Paid,sports,5,19,False,True,military,48247.94,False,2023-02-28 03:02:00
STU-202314387,ENR-278776,Andreas Meyer,1996-07-01,24,M,senior,Nursing,2021-08-15,2024-12-01,Suspended,3.13,156,123,50.25,CRS-2275,Introduction to Literature,Prof. Michael Wagner,F,1,SPRING,2024-2025,14319.24,7225.26,8541.52,0.0,Paid,None,3,1,True,True,Further Education,,True,2023-11-26 14:31:00
STU-202314388,ENR-546106,Lukas Klein,2010-11-14,29,Male,Freshman,Mathematics,2024-08-01,2022-12-20,Graduated,,32,130,86.17,CRS-3287,Fundamentals of Mathematics,Prof. Thomas Wolf,C,4,FALL,2021-2022,10104.51,13798.17,0.0,28888.34,Paid,,1,17,False,True,Unemployed,,False,2023-08-03 20:47:00
STU-202314389,ENR-754910,Sophie Koch,2008-05-10,24,FEMALE,11,Art,18 Jan 2024,2024-11-19,graduated,3.94,143,145,55.82,CRS-4127,Advanced Business,Prof. Hanna Osei,b,1,Spring,2021-2022,7071.83,3871.53,6861.02,0.0,Partial,sports,2,15,True,True,employed,,False,2023-09-27 14:32:00
STU-202314390,ENR-786607,Sarah Schmidt,2007-04-08,27,Prefer not to say,12,Economics,2020-04-27,05/15/2025,withdrawn,3.9,165,169,66.64,CRS-7743,Fundamentals of Music,Prof. Anna Becker,b_plus,3,fall,2025-2026,1115.27,0.0,6612.18,7059.48,Paid,research,3,20,True,True,unknown,,False,2023-01-16 01:20:00
STU-202314391,ENR-932810,Felix Koch,1997-12-21,15,Female,junior,Education,09/21/2021,2022-01-18,active,1.12,14,156,95.8,CRS-6342,Applied Economics,Prof. Leon Bauer,f,2,Spring,2022-2023,5972.26,14728.67,0.0,23226.87,Paid,music,0,12,False,True,employed,,True,2023-05-15 10:03:00
STU-202314392,ENR-688893,Mia Sowah,2010-11-13,22,M,graduate,Art,08-01-2023,2025-09-18,On Leave,1.16,188,135,91.44,CRS-9379,Introduction to History,Prof. Sabine Schulz,incomplete,4,spring,2020-2021,3224.36,3545.62,0.0,12980.6,Deferred,Sports,2,16,True,False,unemployed,,True,2023-10-10 02:48:00
STU-202314393,ENR-176231,Felix Weber,26-05-1995,15,non_binary,sophomore,English,06 Sep 2020,2022-02-06,active,1.1,72,166,92.49,CRS-9140,Intermediate Chemistry,Prof. Leon Bauer,C-,4,fall,2020-2021,11837.64,0.0,4039.06,5197.29,Partial,Student Government,2,4,False,False,Unknown,,True,2023-08-13 21:53:00
STU-202314394,ENR-207786,Sarah Sowah,2008-07-14,29,M,Graduate,Computer Science,2021-03-03,28-11-2024,on_leave,1.71,101,124,65.95,CRS-3591,Advanced Programming,Prof. Andreas Becker,c_plus,2,summer,2023-2024,12115.81,558.86,0.0,0.0,Deferred,Research,2,17,False,True,unknown,,False,2023-11-02 19:26:00
STU-202314395,ENR-451358,Sophie Wolf,07 Oct 2008,25,prefer_not_to_say,Sophomore,,2020-12-10,25 Jan 2022,graduated,1.16,142,130,75.9,CRS-1220,Principles of Art,Prof. Lukas Muller,c_plus,5,spring,2025-2026,4720.28,6980.05,5673.11,29089.83,Pending,Music,0,3,True,False,military,,False,2023-07-07 12:34:00
STU-202314396,ENR-973833,Andreas Bauer,2002-08-20,30,Male,12,Chemistry,2022-08-29,05 Jul 2025,on_leave,3.48,177,159,60.15,CRS-3711,Principles of Economics,Prof. Paul Wagner,N/A,2,Spring,2020-2021,4399.76,0.0,5436.98,6319.67,partial,none,4,20,False,True,EMPLOYED,59021.54,False,2023-05-16 02:27:00
STU-202314397,ENR-776411,Paul Becker,2005-11-22,26,MALE,senior,English,2020-07-12,06/25/2025,graduated,1.05,54,123,91.92,CRS-7496,Fundamentals of Business,Prof. Felix Klein,c_plus,4,fall,2020-2021,13676.04,3767.5,4203.5,0.0,deferred,Volunteering,4,4,True,True,Employed,,True,2023-05-20 04:36:00
STU-202314398,ENR-678327,Daniel Osei,2010-03-06,21,FEMALE,senior,,2023-01-26,27/04/2025,transferred,2.64,65,124,56.68,CRS-6868,Introduction to Business,Prof. Sarah Osei,B,1,FALL,2021-2022,8526.15,3418.7,0.0,0.0,Deferred,,4,1,False,True,employed,39316.14,False,2023-06-10 08:31:00
STU-202314399,ENR-512318,Leon Wagner,2000-02-09,21,female,junior,Music,2025-07-12,2022-04-13,withdrawn,2.61,124,164,95.67,CRS-7587,Intermediate Programming,Prof. Thomas Wolf,A-,4,summer,2023-2024,12988.53,2957.3,0.0,13346.16,Deferred,,5,20,True,True,EMPLOYED,85039.67,True,2023-10-08 08:50:00
STU-202314400,ENR-644114,Christina Bauer,02 Jul 2001,15,Non-binary,freshman,Undeclared,2020-04-21,2023-05-23,Graduated,3.1,141,160,77.23,CRS-8176,Applied Business,Prof. Daniel Sowah,B,3,spring,2022-2023,805.26,11532.1,0.0,25983.53,PAID,Sports,3,15,False,False,Unemployed,,True,2023-01-24 00:17:00
STU-202314401,ENR-498180,Thomas Schulz,1996-07-06,29,male,Junior,Psychology,2025-03-21,2023-04-24,on_leave,1.28,87,121,57.51,CRS-3778,Fundamentals of Programming,Prof. Christina Hoffmann,C+,6,FALL,2023-2024,14394.33,0.0,0.0,16341.46,Pending,Sports,5,2,False,True,unknown,,False,2023-05-18 02:36:00
STU-202314402,ENR-411490,Thomas Schulz,2003-08-30,22,male,freshman,Art,2021-07-25,2023-06-13,withdrawn,NA,159,169,93.82,CRS-1266,Fundamentals of Business,Prof. Petra Osei,c,2,spring,2022-2023,3022.32,0.0,0.0,20138.51,Partial,Research,1,5,False,False,Employed,,False,2023-07-27 12:16:00
STU-202314403,ENR-292274,Andreas Sowah,2001-04-10,22,male,,Computer Science,14-12-2023,2025-02-24,graduated,NA,47,120,59.32,CRS-1630,Introduction to Biology,Prof. Sophie Sowah,b,1,Summer,2023-2024,3928.65,0.0,360.42,12914.39,pending,sports,5,13,True,False,unknown,86959.67,False,2023-07-04 12:39:00
STU-202314404,ENR-358979,Mia Hoffmann,2001-07-04,28,MALE,Sophomore,English,2021-11-24,07-10-2022,Active,2.41,185,134,64.73,CRS-6213,Intermediate Chemistry,Prof. Michael Schulz,,6,FALL,2023-2024,0.0,0.0,4790.83,0.0,Deferred,Music,2,12,True,True,Military,30255.79,True,2023-12-23 07:34:00
STU-202314405,ENR-940684,Hanna Wagner,2000-07-08,14,prefer_not_to_say,10,Business,2020-02-15,19/03/2024,active,2.74,68,123,70.69,CRS-3124,Advanced Music,Prof. Anna Becker,a,1,Fall,2022-2023,13586.54,0.0,0.0,18207.25,PAID,Sports,4,2,False,False,military,61708.65,False,2023-01-07 04:57:00
STU-202314406,ENR-975325,Michael Schulz,1997-05-04,21,FEMALE,Senior,,2021-12-22,2024-08-20,Withdrawn,3.53,139,166,97.93,CRS-4348,Fundamentals of Economics,Prof. Daniel Wolf,B-,4,Summer,2025-2026,4702.94,0.0,0.0,32260.41,Overdue,debate,0,1,True,False,,40807.04,False,2023-03-14 14:36:00
STU-202314407,ENR-199850,Sophie Wolf,10-06-1998,21,Prefer not to say,Graduate,Computer Science,2022-08-30,17/09/2023,On Leave,2.25,149,160,61.41,CRS-5308,Fundamentals of Literature,Prof. Andreas Schulz,c_minus,1,Summer,2023-2024,5334.31,7044.32,3206.46,23578.71,Pending,music,3,20,True,False,unknown,56694.89,True,2023-03-26 09:27:00
STU-202314408,ENR-369241,Daniel Schmidt,1996-02-15,19,female,9,undeclared,2022-04-03,08 Sep 2022,Graduated,2.52,43,157,84.66,CRS-7975,Advanced Physics,Prof. Felix Klein,B-,1,SUMMER,2021-2022,3453.15,0.0,0.0,26399.0,Deferred,music,4,6,True,True,EMPLOYED,99669.38,False,2023-09-12 00:26:00
STU-202314409,ENR-229774,Sabine Hoffmann,2010-12-24,30,male,11,Physics,09/10/2023,2025-05-07,Graduated,3.35,104,122,55.86,CRS-2148,Principles of Biology,Prof. Lukas Koch,b,5,spring,2021-2022,2363.0,3666.8,0.0,0.0,pending,none,0,10,False,False,Employed,,True,2023-03-08 08:50:00
STU-202314410,ENR-582230,Andreas Weber,12 Nov 2000,30,MALE,Sophomore,Mathematics,2023-08-09,2023-02-22,Transferred,1.11,43,147,71.53,CRS-8225,Fundamentals of Psychology,Prof. Max Fischer,B-,6,Spring,2022-2023,13077.31,0.0,8801.64,37998.42,Paid,Student Government,2,11,True,True,Further Education,38826.49,True,2023-06-25 08:14:00
STU-202314411,ENR-805945,Paul Meyer,28/06/2008,30,Male,sophomore,Music,2023-01-12,15-05-2024,Withdrawn,2.45,139,144,52.4,CRS-9861,Intermediate Music,Prof. Christina Schulz,C,4,summer,2022-2023,14120.58,0.0,0.0,0.0,Pending,music,0,6,False,True,military,39844.43,False,2023-03-03 12:26:00
STU-202314412,ENR-944014,Mia Wagner,2007-06-10,21,M,11,English,2022-03-16,2022-03-03,suspended,,101,166,52.47,CRS-1351,Fundamentals of Biology,Prof. Hanna Hoffmann,N/A,3,Fall,2021-2022,6288.48,0.0,6096.26,29982.76,PAID,sports,5,5,True,False,Further Education,,False,2023-06-09 04:02:00
STU-202314413,ENR-563493,Emma Weber,1999-01-07,28,male,senior,Chemistry,01/08/2022,2023-08-31,ACTIVE,1.84,119,175,80.6,CRS-4693,Intermediate Music,Prof. Mia Becker,N/A,3,spring,2023-2024,11386.33,10218.12,4672.43,0.0,pending,research,1,2,False,False,,54995.1,False,2023-06-16 04:25:00
STU-202314414,ENR-480671,Paul Schneider,2003-10-04,20,prefer_not_to_say,graduate,Computer Science,2020-08-15,2023-09-23,Transferred,1.33,98,150,68.57,CRS-2115,Fundamentals of History,Prof. Sarah Schneider,a_minus,4,FALL,2022-2023,87861.0,11319.73,5670.0,20418.86,Partial,sports,4,11,False,False,,,True,2023-04-08 03:59:00
STU-202314415,ENR-852242,Petra Schulz,14-12-1997,23,prefer_not_to_say,9,Art,2021-05-28,2025-08-04,active,1.49,47,153,76.85,CRS-3486,Intermediate Economics,Prof. Christina Koch,A-,3,summer,2024-2025,11377.74,2287.2,8290.8,0.0,pending,none,2,7,False,True,Military,,True,2023-03-19 15:21:00
STU-202314416,ENR-938135,Emma Klein,10/07/1997,15,M,Junior,Education,2020-01-20,2024-12-18,Transferred,3.4,51,144,75.02,CRS-9825,Principles of Chemistry,Prof. Thomas Becker,withdrawn,3,fall,2025-2026,12934.38,13623.18,0.0,35411.17,partial,debate,1,2,False,True,unknown,54789.95,False,2023-02-01 11:28:00
STU-202314417,ENR-681130,Thomas Fischer,25-06-2001,26,Male,Graduate,Mathematics,2021-11-28,2025-05-12,Withdrawn,,147,143,86.31,CRS-7626,Introduction to Business,Prof. Hanna Schulz,b_plus,6,FALL,2021-2022,10741.45,1840.7,7630.67,0.0,Partial,Debate,4,17,False,True,employed,,True,2023-05-24 08:45:00
STU-202314418,ENR-319585,Hanna Becker,1996-10-31,19,M,sophomore,Education,2020-03-07,2025-11-24,transferred,2.48,32,142,95.08,CRS-1890,Principles of Literature,Prof. Andreas Wolf,N/A,4,fall,2022-2023,8713.17,0.0,4590.92,45986.37,Overdue,Student Government,0,7,True,True,EMPLOYED,,True,2023-03-05 00:13:00
STU-202314419,ENR-112488,Lukas Schulz,04-12-2000,29,,Senior,Engineering,2025-12-14,2025-05-04,Withdrawn,3.42,191,164,57.81,CRS-2051,Applied Economics,Prof. Paul Koch,b_plus,5,summer,2021-2022,10531.09,0.0,4918.72,12310.42,Deferred,debate,1,7,False,True,military,,False,2023-01-11 22:59:00
STU-202314420,ENR-509605,Max Muller,2006-08-14,23,FEMALE,junior,Economics,12/02/2025,2024-04-30,Suspended,,58,145,62.29,CRS-6493,Fundamentals of Biology,Prof. Michael Hoffmann,B,1,FALL,2020-2021,7657.09,7716.28,9370.36,0.0,PAID,,5,12,True,True,Military,,False,2023-12-20 12:40:00
STU-202314421,ENR-809532,Anna Schmidt,2004-02-04,15,Male,Senior,undeclared,2021-11-14,09-07-2024,Active,1.92,88,155,72.01,CRS-4923,Introduction to Mathematics,Prof. Emma Weber,f,4,Summer,2022-2023,4431.93,0.0,9632.62,31256.37,paid,Music,0,14,True,True,Employed,,False,2023-06-05 09:08:00
STU-202314422,ENR-780117,Emma Becker,2005-03-17,20,Female,Sophomore,Computer Science,2023-12-07,2025-07-07,ACTIVE,2.5,159,138,52.35,CRS-3620,Principles of Psychology,Prof. Emma Schulz,A-,3,FALL,2022-2023,1962.28,1788.69,3813.2,16771.53,paid,,1,15,False,True,Unknown,66127.06,False,2023-08-10 10:45:00
STU-202314423,ENR-936333,Sarah Richter,2007-09-23,17,FEMALE,12,Art,2025-09-26,2024-07-20,transferred,1.23,95,133,63.35,CRS-9461,Fundamentals of Business,Prof. Petra Osei,a,6,spring,2021-2022,968.24,14049.07,0.0,23456.04,Pending,volunteering,4,0,True,False,unknown,N/A,True,2023-12-11 12:49:00
STU-202314424,ENR-861921,Christina Meyer,2005-07-07,14,,freshman,Nursing,12/03/2023,2022-01-19,Suspended,3.73,21,156,93.79,CRS-6072,Principles of History,Prof. Paul Richter,b_plus,5,fall,2021-2022,5855.67,0.0,0.0,40760.63,pending,N/A,1,1,True,True,EMPLOYED,65630.15,False,2023-01-25 00:18:00
STU-202314425,ENR-929996,Daniel Hoffmann,30/07/2004,29,non_binary,Junior,Education,2025-11-10,2025-05-06,graduated,2.34,94,134,51.17,CRS-3965,Advanced History,Prof. Lukas Sowah,,3,summer,2022-2023,2764.32,0.0,0.0,0.0,deferred,debate,2,14,True,True,employed,90416.82,False,2023-06-01 10:35:00
STU-202314426,ENR-172766,Felix Meyer,2002-06-06,28,male,sophomore,,2020-11-09,2024-11-08,ACTIVE,3.88,8,150,71.08,CRS-5644,Applied Literature,Prof. Daniel Becker,b_minus,5,summer,2021-2022,13937.95,7676.33,0.0,0.0,PAID,research,0,17,True,True,unemployed,,False,2023-04-28 23:49:00
STU-202314427,ENR-254303,Leon Richter,1996-08-29,29,,10,English,2022-04-01,2024-10-04,active,,77,124,98.97,CRS-1888,Intermediate Mathematics,Prof. Christina Schulz,A,1,Spring,2021-2022,639.05,12534.49,8350.09,32131.7,overdue,sports,0,2,True,True,Employed,,True,2023-06-11 12:47:00
STU-202314428,ENR-819379,Christina Schulz,1998-05-26,15,non_binary,junior,Engineering,2021-05-24,11-05-2023,transferred,1.39,188,136,56.05,CRS-7583,Introduction to Psychology,Prof. Thomas Hoffmann,a_minus,4,SPRING,2025-2026,10413.24,14720.78,8417.55,5671.26,Partial,research,4,12,False,True,,,False,2023-08-12 03:57:00
STU-202314429,ENR-781529,Anna Becker,1996-08-20,22,F,graduate,Art,08/18/2021,26/11/2025,withdrawn,2.31,89,147,50.22,CRS-6866,Fundamentals of Engineering,Prof. Christina Richter,incomplete,1,Spring,2023-2024,8697.47,0.0,778.96,4170.48,deferred,Sports,5,14,True,False,unemployed,,False,2023-04-21 17:02:00
STU-202314430,ENR-695863,Christina Weber,1997-03-30,29,Prefer not to say,Junior,Music,02/08/2021,01-06-2023,on_leave,1.74,200,137,63.13,CRS-9142,Principles of Engineering,Prof. Lukas Sowah,B,4,SPRING,2024-2025,5903.34,0.0,1708.85,30113.25,Deferred,sports,2,17,False,True,Unknown,,True,2023-04-26 13:14:00
STU-202314431,ENR-610609,Daniel Klein,1995-11-26,23,Male,senior,Education,2021-07-20,2022-04-28,On Leave,1.72,166,172,59.73,CRS-1650,Principles of Physics,Prof. Felix Schulz,d,6,Fall,2022-2023,8144.02,6422.02,4254.09,42364.99,partial,Volunteering,5,16,True,True,Unemployed,82250.32,False,2023-06-05 16:56:00
STU-202314432,ENR-472259,Mia Schmidt,2001-08-02,25,prefer_not_to_say,Freshman,undeclared,2021-12-10,2024-04-25,Active,3.86,65,165,69.74,CRS-8616,Principles of Art,Prof. Sophie Bauer,C+,4,fall,2021-2022,6005.7,0.0,5034.26,0.0,overdue,music,5,6,True,False,Employed,,False,2023-11-21 20:37:00
STU-202314433,ENR-268440,Anna Becker,05 Feb 1995,26,prefer_not_to_say,Graduate,English,2022-04-02,26-04-2023,On Leave,2.81,97,154,89.05,CRS-4952,Intermediate Literature,Prof. Thomas Koch,d,5,Spring,2021-2022,14854.19,0.0,2427.6,0.0,PAID,None,1,19,True,False,further_education,,True,2023-03-06 17:43:00
STU-202314434,ENR-616006,Emma Bauer,1995-10-02,26,male,,Art,01-05-2021,2023-11-08,On Leave,3.42,172,163,93.27,CRS-6355,Advanced Biology,Prof. Anna Schneider,b_minus,2,fall,2025-2026,10452.14,392.75,1437.72,37338.6,deferred,sports,0,20,False,True,Unknown,84065.92,False,2023-08-17 22:43:00
STU-202314435,ENR-381486,Sabine Schulz,02 Oct 2005,20,prefer_not_to_say,sophomore,,2022-12-28,2022-01-04,Transferred,3.54,115,176,92.57,CRS-3048,Applied Physics,Prof. Sarah Wagner,B-,6,Summer,2022-2023,3571.1,14236.84,0.0,46483.43,overdue,volunteering,3,6,True,False,Unknown,91016.64,False,2023-10-28 10:03:00
