transaction_id,account_id,customer_id,customer_name,account_type,account_status,transaction_type,transaction_date,amount,currency,balance_after,transaction_channel,branch_city,merchant_name,payment_method,is_international,fee_amount,risk_score,fraud_flag,aml_check_status,kyc_status,credit_score,customer_segment,ip_address,created_at
TXN-20230004302,ACC-319916746,CUST-189625,Michael Richter,Loan,Dormant,Fee,2025-07-16,51340.299999999996,EUR,392522.79,Mobile App,Frankfurt,Aldi,Cash,True,0.0,94.33,True,Failed,Pending,,Private Banking,127.61.57.140,2023-08-18 13:34:00
TXN-20230004303,ACC-156308216,CUST-263318,Leon Osei,Checking,Closed,Fee,05/12/2022,-17860.15,GBP,434660.54,SEPA,Frankfurt,NULL,Cash,True,0.0,19.33,False,Manual Review,Expired,,Premium,207.195.86.127,2023-02-06 00:06:00
TXN-20230004304,ACC-546710811,CUST-803122,Lukas Mensah,Investment,Active,Refund,2022-01-13,35335.22,CHF,410301.69,Mobile App,Stuttgart,REWE,Credit Card,False,24.52,92.59,False,Passed,verified,472.0,Business,206.26.28.225,2023-08-01 02:31:00
TXN-20230004305,ACC-353455653,CUST-888560,David Schneider,Credit Card,Frozen,Deposit,2023-12-04,18727.53,CHF,30681.53,Branch,Cologne,Lidl,Cash,True,0.0,29.84,True,passed,verified,560.0,Corporate,168.116.57.114,2023-02-24 10:50:00
TXN-20230004306,ACC-903157939,CUST-542898,Sophie Klein,Loan,active,Refund,07/12/2022,-18266.49,USD,347078.93,Mobile App,Bremen,REWE,Bank Transfer,True,0.0,96.7,True,Skipped,Not Required,475.0,Premium,30.32.58.110,2023-12-21 00:07:00
TXN-20230004307,ACC-318154054,CUST-104830,Petra Klein,Mortgage,Dormant,Withdrawal,2025-11-28,-14108.46,PLN,93017.39,SEPA,Frankfurt,Lidl,Bank Transfer,False,0.0,96.93,False,Pending,Expired,467.0,Business,164.45.94.109,2023-02-10 07:55:00
TXN-20230004308,ACC-514423873,CUST-772436,Felix Agyeman,Checking,Dormant,Interest,2024-08-13,46575.29,GBP,13854.99,Online,Frankfurt,Deutsche Bahn,SEPA,False,0.0,84.43,False,Pending,Expired,504.0,Business,121.241.47.76,2023-08-09 00:15:00
TXN-20230004309,ACC-164770412,CUST-804859,Paul Koch,Loan,Frozen,Interest,24 May 2024,16971.12,EUR,321486.86,Direct Debit,Dortmund,EDEKA,Debit Card,False,0.0,9.26,False,Manual Review,verified,546.0,Business,119.0.211.242,2023-01-10 15:14:00
TXN-20230004310,ACC-757825164,CUST-949018,Mia Schulz,Savings,Active,Refund,2025-07-30,-47600.93,GBP,210523.8,Phone,Leipzig,Aldi,Credit Card,False,0.0,24.0,True,Passed,Pending,819.0,Premium,11.91.91.94,2023-05-03 13:49:00
TXN-20230004311,ACC-303840435,CUST-394009,Sabine Schulz,Mortgage,active,Fee,05-07-2024,-38030.46,GBP,412780.86,ATM,Dortmund,Deutsche Bahn,Cash,False,4.67,87.59,False,Failed,verified,599.0,Private Banking,129.113.100.193,2023-11-11 01:22:00
TXN-20230004312,ACC-393259652,CUST-467115,Hanna Sowah,Investment,ACTIVE,Payment,2022-10-13,-5818.54,EUR,205887.18,Phone,Munich,Netflix,Debit Card,True,0.0,65.53,True,Pending,Not Required,,Premium,116.97.29.244,2023-12-25 18:37:00
TXN-20230004313,ACC-389239074,CUST-470981,Lukas Schulz,Credit Card,ACTIVE,Withdrawal,2024-12-20,41607.44,GBP,4423.44,Online,Hanover,,SEPA,True,0.0,33.5,True,Failed,Not Required,336.0,Premium,53.92.24.40,2023-05-26 19:42:00
TXN-20230004314,ACC-882841393,CUST-403662,David Schulz,Mortgage,Dormant,Deposit,2024-01-28,39744.33,EUR,3836.33,Mobile App,Dortmund,Deutsche Bahn,Credit Card,False,0.0,91.76,False,Pending,Pending,,Business,178.133.31.45,2023-02-21 14:38:00
TXN-20230004315,ACC-683172276,CUST-907111,Felix Mensah,Checking,Active,Transfer,2024-10-15,279.52,EUR,86508.25,Mobile App,Bremen,Deutsche Bahn,Cash,False,0.0,65.77,False,Skipped,Pending,565.0,Premium,65.52.195.167,2023-02-23 18:52:00
TXN-20230004316,ACC-545838412,CUST-497838,Leon Wolf,Loan,Frozen,Withdrawal,06 Dec 2025,-48091.3,EUR,214465.19,Branch,Essen,Deutsche Bahn,Debit Card,False,15.22,81.08,True,Manual Review,Not Required,429.0,Corporate,174.1.81.31,2023-10-11 20:43:00
TXN-20230004317,ACC-341645527,CUST-440317,Andreas Schulz,Checking,Dormant,Transfer,25/05/2025,-44608.65,USD,149830.39,Direct Debit,Berlin,Shell,Credit Card,False,0.0,88.54,False,Failed,Expired,802.0,Business,41.107.159.174,2023-01-23 08:40:00
TXN-20230004318,ACC-969884244,CUST-917093,Christina Schulz,Investment,active,Deposit,2022-03-14,-10839.04,EUR,200611.53,Mobile App,Hanover,MediaMarkt,Debit Card,False,0.0,26.51,False,passed,Pending,559.0,Corporate,115.140.212.227,2023-06-24 15:29:00
TXN-20230004319,ACC-348382120,CUST-410516,Daniel Sowah,Mortgage,Frozen,Payment,2022-10-06,-32882.49,EUR,361185.72,Online,Hamburg,Shell,Cash,True,1.53,81.2,True,Pending,Expired,512.0,Private Banking,224.157.211.111,2023-01-23 23:45:00
TXN-20230004320,ACC-540798164,CUST-107848,Anna Boateng,Investment,Active,Withdrawal,2023-11-15,-28457.58,GBP,189561.12,Mobile App,Dortmund,EDEKA,Cash,True,8.26,15.07,False,passed,Not Required,401.0,Retail,6.227.98.45,2023-05-24 05:24:00
TXN-20230004321,ACC-514815882,CUST-285294,Lukas Muller,Credit Card,Dormant,Withdrawal,2023-06-04,9285.94,EUR,295138.13,SEPA,Dortmund,Lidl,Debit Card,False,0.0,47.81,True,Failed,Expired,,Premium,132.109.66.127,2023-08-02 08:37:00
TXN-20230004322,ACC-185039648,CUST-713103,Lukas Muller,Investment,Frozen,Withdrawal,2022-09-17,-49865.98,EUR,249499.24,Branch,Cologne,Netflix,Cash,False,0.0,14.4,False,Skipped,Verified,,Corporate,134.200.125.70,2023-05-22 16:05:00
TXN-20230004323,ACC-289137785,CUST-728463,David Koch,Mortgage,Closed,Fee,2022-07-08,-21542.25,USD,316890.55,Branch,Frankfurt,Lidl,sepa,False,23.62,61.25,False,Pending,verified,610.0,Premium,206.24.138.26,2023-10-09 17:07:00
TXN-20230004324,ACC-221105223,CUST-119659,Andreas Schmidt,Investment,active,Transfer,2025-11-23,5443.08,GBP,267259.18,Mobile App,Hamburg,Deutsche Bahn,Credit Card,False,12.76,5.45,True,Manual Review,verified,562.0,Retail,230.73.14.172,2023-04-06 01:17:00
TXN-20230004325,ACC-460670840,CUST-326876,Felix Weber,Mortgage,Frozen,Transfer,2024-10-17,11043.32,PLN,335060.9,SEPA,Munich,Amazon,Credit Card,True,0.0,41.14,True,Skipped,Not Required,515.0,Private Banking,92.31.157.69,2023-12-14 01:41:00
TXN-20230004326,ACC-224988954,CUST-746923,Anna Bauer,Investment,Active,Refund,2022-10-14,35892.72,CHF,308841.92,Mobile App,Bremen,MediaMarkt,sepa,True,1.48,53.45,True,Manual Review,Verified,607.0,Premium,218.193.75.130,2023-04-24 08:30:00
TXN-20230004327,ACC-471298634,CUST-522639,Sophie Wagner,Loan,Frozen,Transfer,2025-05-16,-15833.24,PLN,226412.33,Phone,Dusseldorf,MediaMarkt,Bank Transfer,True,9.81,78.39,False,Manual Review,Verified,514.0,Premium,100.38.138.105,2023-10-23 09:14:00
TXN-20230004328,ACC-150985071,CUST-635720,Paul Sowah,Investment,active,Refund,2024-03-08,-8366.04,CHF,405753.99,Phone,Hamburg,EDEKA,sepa,True,4.92,60.04,False,Pending,Expired,,Business,218.238.181.72,2023-10-21 00:26:00
TXN-20230004329,ACC-149570930,CUST-346401,Michael Klein,Loan,Frozen,Deposit,2022-05-24,-27677.96,GBP,87115.95,Online,Frankfurt,Lidl,Cash,True,0.0,40.65,False,passed,verified,692.0,Private Banking,136.44.100.157,2023-11-25 17:14:00
TXN-20230004330,ACC-277610216,CUST-108066,Daniel Weber,Investment,Active,Interest,2024-04-23,18825.7,CHF,464605.92,SEPA,Stuttgart,EDEKA,sepa,False,0.0,70.68,True,Failed,Pending,848.0,Retail,105.210.41.69,2023-05-18 05:26:00
TXN-20230004331,ACC-572662227,CUST-299711,Sabine Koch,Investment,active,Deposit,16/06/2022,-27471.74,USD,132783.22,ATM,Nuremberg,Lidl,Bank Transfer,False,0.0,99.07,False,Failed,Verified,,Corporate,251.30.47.3,2023-01-24 19:47:00
TXN-20230004332,ACC-488893439,CUST-808454,Daniel Richter,Savings,active,Refund,2023-04-26,-31290.49,USD,83133.1,ATM,Nuremberg,Aldi,Credit Card,True,21.62,17.6,True,Pending,verified,545.0,Business,114.128.40.61,2023-10-12 05:43:00
TXN-20230004333,ACC-229905625,CUST-210366,Petra Osei,Credit Card,ACTIVE,Refund,05 Mar 2023,-45828.04,EUR,78745.2,Online,Leipzig,Shell,Bank Transfer,False,0.0,2.97,True,Failed,Not Required,793.0,Retail,71.193.225.213,2023-07-06 12:34:00
TXN-20230004334,ACC-970485422,CUST-871691,Lisa Agyeman,Credit Card,Dormant,Withdrawal,02/11/2023,11119.63,PLN,365241.46,Online,Munich,Shell,Bank Transfer,False,0.0,48.55,True,Passed,Expired,424.0,Retail,132.128.83.33,2023-02-08 13:44:00
TXN-20230004335,ACC-661264801,CUST-208020,Thomas Richter,Mortgage,Dormant,Transfer,2023-01-13,-42315.96,GBP,422197.91,Online,Bremen,EDEKA,Bank Transfer,True,0.0,55.47,True,Pending,Not Required,615.0,Business,62.91.33.134,2023-11-16 10:38:00
TXN-20230004336,ACC-226637649,CUST-231366,Mia Osei,Checking,Closed,Interest,2025-06-10,-43557.35,PLN,28716.46,Mobile App,Hamburg,Netflix,Bank Transfer,False,11.09,6.33,False,Pending,Expired,556.0,Premium,130.24.126.128,2023-03-02 13:39:00
TXN-20230004337,ACC-203826494,CUST-765211,Sabine Sowah,Mortgage,Dormant,Deposit,09/19/2022,25794.44,CHF,439443.82,ATM,Dresden,NULL,Bank Transfer,False,0.0,85.31,True,Manual Review,verified,,Retail,118.248.36.235,2023-08-03 01:05:00
TXN-20230004338,ACC-978613806,CUST-855335,Lisa Koch,Checking,active,Payment,2024-05-09,15101.44,GBP,61320.97,Online,Nuremberg,Deutsche Bahn,Debit Card,True,0.0,29.45,True,passed,Expired,572.0,Private Banking,81.50.67.30,2023-09-21 05:30:00
TXN-20230004339,ACC-416625836,CUST-998069,Paul Klein,Checking,Frozen,Transfer,2022-07-01,32611.45,USD,438355.11,SEPA,Munich,Shell,SEPA,False,1.99,79.61,False,Passed,Not Required,423.0,Retail,30.238.166.5,2023-02-13 02:54:00
TXN-20230004340,ACC-310701659,CUST-197256,Anna Fischer,Mortgage,Frozen,Payment,12/19/2025,-6514.11,GBP,485823.77,Online,Berlin,REWE,Cash,True,0.0,31.3,True,Passed,verified,,Private Banking,59.109.24.104,2023-06-11 10:57:00
TXN-20230004341,ACC-496187105,CUST-651944,Felix Koch,Savings,ACTIVE,Interest,2022-06-05,29425.06,USD,407990.1,Direct Debit,Dresden,Amazon,SEPA,False,0.0,99.33,True,Passed,Verified,741.0,Business,127.209.10.5,2023-10-09 23:47:00
TXN-20230004342,ACC-895414539,CUST-665904,Hanna Schulz,Credit Card,Frozen,Withdrawal,2023-01-16,9682.18,CHF,306907.54,Phone,Nuremberg,Deutsche Bahn,sepa,True,0.0,93.85,True,Passed,Not Required,671.0,Business,154.164.123.35,2023-08-27 07:15:00
TXN-20230004343,ACC-647207321,CUST-946546,Andreas Weber,Investment,active,Deposit,2023-01-26,-37275.93,PLN,192247.57,Direct Debit,Dresden,EDEKA,Bank Transfer,True,23.78,21.21,False,Manual Review,Pending,,Private Banking,114.228.78.92,2023-08-17 10:25:00
TXN-20230004344,ACC-967107566,CUST-825450,Sarah Koch,Investment,Closed,Deposit,2024-09-11,-5589.33,PLN,73351.49,ATM,Dortmund,Shell,SEPA,False,0.0,82.86,False,passed,Expired,,Corporate,212.244.102.89,2023-03-13 16:21:00
TXN-20230004345,ACC-356603258,CUST-916909,Lisa Boateng,Savings,Frozen,Refund,2024-05-16,17880.43,USD,196578.69,Online,Hamburg,Netflix,Credit Card,False,13.29,79.48,False,Passed,Verified,,Corporate,41.248.156.61,2023-09-22 05:43:00
TXN-20230004346,ACC-813553044,CUST-544457,Felix Fischer,Savings,active,Interest,2023-05-27,-22700.61,GBP,412489.15,ATM,Frankfurt,Shell,SEPA,False,0.0,99.09,False,Skipped,Expired,325.0,Private Banking,44.247.231.243,2023-01-09 21:32:00
TXN-20230004347,ACC-556494535,CUST-430682,Sophie Weber,Mortgage,Active,Interest,2022-09-25,-49980.12,PLN,439538.99,Mobile App,Hamburg,Netflix,sepa,False,0.0,16.94,True,Manual Review,Not Required,,Corporate,135.240.216.97,2023-11-09 19:28:00
TXN-20230004348,ACC-349241463,CUST-107862,Hanna Wolf,Mortgage,Dormant,Deposit,2025-06-13,-8906.56,USD,340068.87,Direct Debit,Berlin,MediaMarkt,SEPA,True,19.5,85.57,True,passed,Expired,324.0,Premium,127.44.44.20,2023-04-19 13:51:00
TXN-20230004349,ACC-560531657,CUST-757710,Daniel Bauer,Loan,Active,Fee,2022-09-11,3973.98,CHF,256807.26,Phone,Hanover,MediaMarkt,sepa,False,18.62,80.78,False,Manual Review,Verified,,Business,61.112.79.21,2023-12-28 15:42:00
TXN-20230004350,ACC-589865407,CUST-708163,Anna Sowah,Loan,Active,Interest,23 Oct 2022,45059.86,CHF,167272.93,ATM,Bremen,,sepa,False,24.97,59.48,False,passed,verified,586.0,Retail,1.232.19.30,2023-10-21 09:04:00
TXN-20230004351,ACC-673421856,CUST-726410,Sarah Richter,Investment,ACTIVE,Withdrawal,2023-12-08,16717.18,PLN,347949.36,Online,Dusseldorf,Aldi,Credit Card,True,0.0,79.05,True,Passed,Pending,,Private Banking,231.185.92.52,2023-03-24 07:26:00
TXN-20230004352,ACC-368577895,CUST-503340,David Agyeman,Mortgage,ACTIVE,Refund,2024-07-18,-43078.81,CHF,255881.22,Mobile App,Dresden,EDEKA,Credit Card,True,19.76,75.21,True,passed,Expired,679.0,Business,113.213.184.232,2023-08-20 04:05:00
TXN-20230004353,ACC-908632740,CUST-706785,David Hoffmann,Loan,Frozen,Interest,2023-08-14,-22081.4,EUR,320436.08,SEPA,Essen,Netflix,Credit Card,True,12.52,97.88,True,Skipped,verified,345.0,Corporate,163.227.159.91,2023-04-06 01:20:00
TXN-20230004354,ACC-507160958,CUST-462698,Felix Boateng,Credit Card,Closed,Interest,2022-01-10,17736.89,USD,195894.55,Online,Dortmund,REWE,Credit Card,False,0.0,7.67,True,Pending,Verified,,Retail,244.127.146.179,2023-06-06 09:59:00
TXN-20230004355,ACC-175477200,CUST-862005,Leon Boateng,Mortgage,Frozen,Deposit,2022-08-17,-49026.14,EUR,262138.62,ATM,Cologne,Netflix,SEPA,False,0.0,21.86,False,Skipped,Pending,459.0,Corporate,129.3.64.149,2023-10-26 20:30:00
TXN-20230004356,ACC-335104968,CUST-368666,Felix Schulz,Savings,Frozen,Transfer,20-10-2025,-47625.35,CHF,383813.94,Phone,Bremen,REWE,Cash,True,0.0,60.92,False,Passed,Not Required,,Corporate,170.96.244.233,2023-12-14 17:25:00
TXN-20230004357,ACC-380478552,CUST-596995,Andreas Sowah,Credit Card,ACTIVE,Refund,2023-08-11,-19235.09,EUR,175013.97,Phone,Munich,REWE,Cash,True,0.0,84.1,True,Pending,Verified,539.0,Business,222.196.0.65,2023-01-14 21:57:00
TXN-20230004358,ACC-935998724,CUST-607529,Hanna Meyer,Checking,Active,Transfer,2024-03-15,-6230.07,CHF,286538.33,Mobile App,Essen,EDEKA,Credit Card,False,8.98,29.49,False,Pending,verified,512.0,Corporate,250.167.209.41,2023-03-02 22:55:00
TXN-20230004359,ACC-666341465,CUST-602296,Hanna Becker,Mortgage,Active,Withdrawal,2022-01-02,-41566.2,PLN,170775.44,Branch,Dusseldorf,Netflix,Cash,True,0.0,50.87,False,Pending,Verified,,Corporate,243.27.227.136,2023-01-08 05:30:00
TXN-20230004360,ACC-371444645,CUST-318294,Michael Muller,Loan,Closed,Transfer,2025-01-30,36276.52,PLN,439655.07,ATM,Munich,Aldi,SEPA,False,0.0,47.12,False,Failed,Pending,353.0,Business,136.13.253.165,2023-04-23 12:28:00
TXN-20230004361,ACC-798735595,CUST-116626,Hanna Osei,Mortgage,active,Interest,2023-02-13,28483.03,CHF,370593.26,Online,Berlin,,Credit Card,False,0.0,4.94,True,Pending,Pending,741.0,Private Banking,42.68.148.127,2023-10-21 03:30:00
TXN-20230004362,ACC-468068391,CUST-628509,Andreas Mensah,Mortgage,ACTIVE,Deposit,2025-01-15,36061.67,PLN,472584.77,ATM,Leipzig,Aldi,SEPA,False,0.0,66.33,True,Pending,Verified,325.0,Retail,249.28.130.215,2023-05-24 21:30:00
TXN-20230004363,ACC-304944562,CUST-513729,Max Muller,Checking,Frozen,Transfer,2024-07-29,10515.98,USD,328004.27,Direct Debit,Duisburg,Aldi,sepa,True,13.07,90.7,True,Pending,Expired,,Premium,137.232.216.236,2023-07-19 22:00:00
TXN-20230004364,ACC-641743070,CUST-465894,Max Agyeman,Mortgage,active,Payment,2024-02-08,-19978.59,USD,356552.63,SEPA,Hamburg,,Cash,True,16.96,21.24,True,Manual Review,verified,,Corporate,22.195.47.120,2023-11-21 16:34:00
TXN-20230004365,ACC-959992158,CUST-111750,Michael Becker,Credit Card,Closed,Withdrawal,2022-03-06,-11919.61,PLN,200866.37,Online,Frankfurt,Deutsche Bahn,Cash,False,2.01,10.56,False,Skipped,Expired,314.0,Business,71.178.232.251,2023-03-13 04:29:00
TXN-20230004366,ACC-715975808,CUST-400205,Sabine Sowah,Credit Card,ACTIVE,Withdrawal,12-10-2023,-26790.96,CHF,279107.05,ATM,Leipzig,Aldi,Credit Card,True,1.01,58.39,False,Manual Review,verified,620.0,Retail,69.10.239.197,2023-10-12 02:57:00
TXN-20230004367,ACC-789689548,CUST-206848,Andreas Bauer,Mortgage,ACTIVE,Fee,2025-07-19,-25069.5,PLN,424544.76,Branch,Frankfurt,Aldi,Cash,False,11.71,77.92,True,Failed,Pending,813.0,Private Banking,118.16.226.58,2023-09-05 22:50:00
TXN-20230004368,ACC-723422226,CUST-892912,Sabine Osei,Savings,active,Fee,27/08/2025,11065.38,PLN,116867.23,Direct Debit,Berlin,Netflix,SEPA,False,15.25,32.69,True,Failed,Not Required,,Private Banking,74.103.59.124,2023-07-05 17:47:00
TXN-20230004369,ACC-712641129,CUST-559747,Anna Boateng,Checking,Closed,Payment,2025-01-21,48111.3,USD,76284.03,ATM,Cologne,Netflix,Cash,False,0.0,11.95,False,Pending,Expired,,Premium,253.145.100.95,2023-12-28 09:07:00
TXN-20230004370,ACC-126129103,CUST-474435,Mia Klein,Mortgage,Frozen,Deposit,2023-02-21,10917.66,PLN,69706.22,ATM,Dresden,Deutsche Bahn,Credit Card,False,0.0,71.07,False,Manual Review,Pending,805.0,Business,44.249.172.218,2023-01-08 16:46:00
TXN-20230004371,ACC-224195673,CUST-185064,Anna Schmidt,Mortgage,Dormant,Withdrawal,30-09-2025,-8774.82,EUR,424406.42,Mobile App,Frankfurt,MediaMarkt,sepa,False,0.0,89.59,False,Skipped,Verified,428.0,Business,120.251.200.125,2023-02-15 13:16:00
TXN-20230004372,ACC-212780640,CUST-729293,Paul Schneider,Savings,Dormant,Transfer,2025-03-25,-32415.87,EUR,192056.08,SEPA,Dresden,Aldi,Credit Card,False,0.0,38.19,False,Pending,verified,,Retail,126.58.141.110,2023-02-06 14:32:00
TXN-20230004373,ACC-379475406,CUST-983198,Felix Sowah,Mortgage,Frozen,Transfer,01 Jul 2024,-8546.62,USD,204850.65,ATM,Dortmund,Deutsche Bahn,sepa,False,0.0,17.81,True,Skipped,Verified,,Retail,114.224.234.217,2023-02-27 05:08:00
TXN-20230004374,ACC-821164246,CUST-258263,Daniel Osei,Loan,active,Payment,2022-10-29,-48843.18,PLN,238484.42,Mobile App,Dresden,EDEKA,sepa,False,1.75,42.41,False,Failed,verified,358.0,Premium,88.121.225.119,2023-03-12 03:13:00
TXN-20230004375,ACC-844296966,CUST-766107,Sophie Wolf,Credit Card,Frozen,Transfer,2022-07-29,34200.36,USD,122197.9,ATM,Munich,Shell,sepa,False,3.39,20.44,False,Pending,Pending,541.0,Business,135.102.167.235,2023-05-20 22:56:00
TXN-20230004376,ACC-538557085,CUST-441048,Petra Wolf,Savings,ACTIVE,Refund,29 Jun 2024,-29995.68,EUR,218700.12,ATM,Essen,REWE,Bank Transfer,False,0.0,77.47,False,passed,Expired,,Corporate,172.185.3.40,2023-11-23 10:29:00
TXN-20230004377,ACC-469517028,CUST-655137,Lisa Becker,Savings,ACTIVE,Transfer,2025-07-13,14957.52,EUR,482101.71,ATM,Nuremberg,Amazon,Bank Transfer,False,0.0,18.97,False,Failed,Not Required,,Business,115.225.231.78,2023-10-06 22:23:00
TXN-20230004378,ACC-159261836,CUST-687730,Thomas Schneider,Loan,Dormant,Fee,2024-03-25,-10340.79,USD,78169.08,Mobile App,Bremen,EDEKA,Cash,True,0.0,48.9,True,Failed,Verified,503.0,Premium,106.138.69.100,2023-11-01 08:06:00
TXN-20230004379,ACC-932182795,CUST-351878,Paul Bauer,Checking,Dormant,Withdrawal,2022-08-28,-32036.01,GBP,129326.02,Phone,Essen,,Debit Card,False,0.0,26.34,True,Manual Review,verified,,Corporate,210.34.5.30,2023-02-07 18:21:00
TXN-20230004380,ACC-314121354,CUST-420329,Paul Sowah,Investment,Closed,Withdrawal,02 Sep 2024,-34946.38,EUR,140840.72,ATM,Dresden,Deutsche Bahn,sepa,True,0.0,64.92,False,Passed,Expired,,Retail,224.68.2.248,2023-08-06 11:28:00
TXN-20230004381,ACC-234709037,CUST-973873,Felix Bauer,Mortgage,active,Transfer,2024-07-07,-41721.9,USD,24129.3,Branch,Cologne,REWE,Bank Transfer,True,0.0,19.57,False,Passed,Expired,,Premium,97.86.38.55,2023-03-07 13:26:00
TXN-20230004382,ACC-953418544,CUST-337420,Emma Fischer,Mortgage,Frozen,Fee,13/04/2023,42135.35,GBP,139175.14,Phone,Munich,REWE,sepa,True,14.13,65.94,False,passed,verified,,Retail,119.37.40.110,2023-03-03 20:17:00
TXN-20230004383,ACC-607566672,CUST-626059,Hanna Wagner,Checking,active,Interest,2022-02-15,8009.94,GBP,54369.02,Online,Hamburg,Lidl,Debit Card,True,0.0,24.77,True,passed,Not Required,551.0,Retail,53.21.173.188,2023-11-01 06:54:00
TXN-20230004384,ACC-528767094,CUST-699185,Emma Schulz,Savings,Closed,Withdrawal,2025-01-30,30462.59,EUR,308347.95,Branch,Leipzig,EDEKA,Bank Transfer,True,12.0,37.4,False,Passed,Expired,379.0,Retail,62.198.73.205,2023-09-20 01:35:00
TXN-20230004385,ACC-703710423,CUST-323775,Sarah Schneider,Checking,Active,Refund,2022-02-11,33029.07,USD,365711.72,Phone,Cologne,Amazon,sepa,False,11.8,45.47,False,Failed,Expired,591.0,Retail,168.126.159.45,2023-05-16 02:44:00
TXN-20230004386,ACC-514764452,CUST-853711,Paul Muller,Investment,active,Refund,2024-01-23,4944.35,GBP,68511.76,Direct Debit,Frankfurt,REWE,Debit Card,False,16.99,86.36,False,Failed,Not Required,,Private Banking,116.250.41.242,2023-07-10 06:35:00
TXN-20230004387,ACC-944154766,CUST-480191,Paul Muller,Loan,ACTIVE,Payment,2025-03-10,18755.94,EUR,270822.26,Branch,Cologne,EDEKA,SEPA,True,0.0,57.29,True,Manual Review,Verified,392.0,Private Banking,66.179.150.49,2023-06-11 08:25:00
TXN-20230004388,ACC-747931956,CUST-857040,Felix Richter,Mortgage,Dormant,Withdrawal,2022-06-16,-45922.63,EUR,6510.02,Phone,Berlin,Shell,Bank Transfer,True,0.0,54.03,True,Failed,Expired,,Corporate,26.20.225.135,2023-01-28 07:36:00
TXN-20230004389,ACC-551970986,CUST-792387,Anna Klein,Checking,Closed,Fee,2023-05-19,-46735.48,CHF,443137.64,Online,Frankfurt,Deutsche Bahn,sepa,False,0.0,82.2,True,Manual Review,Expired,816.0,Premium,44.47.7.151,2023-03-26 22:12:00
TXN-20230004390,ACC-472811581,CUST-541266,Sabine Becker,Mortgage,Active,Payment,2023-11-21,25283.99,GBP,302405.18,Branch,Nuremberg,Aldi,Bank Transfer,True,13.79,68.5,False,Manual Review,Not Required,,Retail,176.151.110.96,2023-10-06 07:31:00
TXN-20230004391,ACC-668826857,CUST-630546,Leon Becker,Savings,ACTIVE,Fee,2022-06-20,41131.09,CHF,17327.13,Phone,Essen,Lidl,Bank Transfer,True,0.0,33.79,True,Manual Review,Verified,310.0,Corporate,50.221.133.249,2023-07-04 05:28:00
TXN-20230004392,ACC-127178846,CUST-604714,Christina Wagner,Investment,active,Interest,2022-09-05,33198.82,CHF,274889.92,Phone,Cologne,Netflix,Credit Card,True,0.0,43.12,True,Skipped,Not Required,,Business,124.122.32.96,2023-04-20 17:07:00
TXN-20230004393,ACC-686252220,CUST-737855,David Wagner,Checking,ACTIVE,Withdrawal,2025-11-29,14280.5,USD,452968.88,Online,Duisburg,,Cash,False,0.0,67.24,True,Pending,Pending,675.0,Retail,30.116.172.219,2023-10-10 00:30:00
TXN-20230004394,ACC-295675926,CUST-727489,Michael Wolf,Mortgage,Dormant,Refund,2024-07-11,-16017.66,EUR,154710.09,Mobile App,Dresden,Netflix,sepa,True,0.0,5.93,False,Failed,Verified,,Retail,64.157.174.46,2023-05-09 20:59:00
